w_geocode,C000,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,SE01,SE02,SE03,tract_geoid,fips_code
240010002003036,69,0,0,0,0,62,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,65,24001000200,24001
240010005001004,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24001000500,24001
240010005001014,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,2,6,2,24001000500,24001
240010005001015,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,11,0,3,24001000500,24001
240010005001019,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,6,6,24001000500,24001
240010005001020,35,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,8,18,9,24001000500,24001
240010005001024,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,10,10,1,24001000500,24001
240010005001035,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,2,24001000500,24001
240010005001036,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,4,1,24001000500,24001
240010005001037,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,11,6,0,24001000500,24001
240010005002006,124,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,95,0,8,0,0,36,61,27,24001000500,24001
240010005002007,107,0,0,0,0,0,0,62,2,0,0,0,0,0,5,0,0,0,34,4,0,42,44,21,24001000500,24001
240010005002008,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,24001000500,24001
240010005002011,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,29,16,0,24001000500,24001
240010005002017,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,4,0,24001000500,24001
240010005002018,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,177,0,21,0,0,22,106,92,24001000500,24001
240010005002025,2080,0,0,0,0,0,0,6,0,0,0,0,1,0,3,0,2046,0,24,0,0,167,659,1254,24001000500,24001
240010005002027,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,1,0,0,0,0,229,164,211,24001000500,24001
240010005002028,88,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,83,0,0,0,0,5,51,32,24001000500,24001
240010006001002,105,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,92,0,0,0,0,32,49,24,24001000600,24001
240010006001007,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,18,22,64,24001000600,24001
240010006001019,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,5,0,24001000600,24001
240010006001020,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,4,2,24001000600,24001
240010006001023,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,24001000600,24001
240010006001038,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,18,40,19,24001000600,24001
240010006001051,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24001000600,24001
240010006001063,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,6,4,24001000600,24001
240010006001064,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,24001000600,24001
240010006001076,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,3,30,12,24001000600,24001
240010006002002,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,60,18,7,24001000600,24001
240010006002003,288,0,0,0,0,0,20,175,1,0,4,0,0,0,0,0,0,0,85,3,0,139,111,38,24001000600,24001
240010006002005,23,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,9,13,1,24001000600,24001
240010006002016,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,24001000600,24001
240010006002017,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,24001000600,24001
240010006002023,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,5,6,24001000600,24001
240010007001000,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,6,1,24001000700,24001
240010007001008,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24001000700,24001
240010007001014,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,15,13,24001000700,24001
240010007001016,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24001000700,24001
240010007001019,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,1,24001000700,24001
240010007001021,16,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,2,24001000700,24001
240010007001022,48,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,33,13,2,24001000700,24001
240010007001024,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,24001000700,24001
240010007001028,56,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,51,0,0,42,13,1,24001000700,24001
240010007001041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24001000700,24001
240010007001042,89,0,0,0,2,0,0,37,0,0,11,6,0,0,0,0,0,6,23,4,0,47,35,7,24001000700,24001
240010007001050,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,24001000700,24001
240010007001051,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,24001000700,24001
240010007001052,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5,24001000700,24001
240010007001053,12,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,24001000700,24001
240010007001055,54,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,48,0,0,30,22,2,24001000700,24001
240010007001062,46,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,39,0,0,26,14,6,24001000700,24001
240010007001063,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,14,19,38,24001000700,24001
240010007001065,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24001000700,24001
240010007001068,57,0,0,0,0,0,0,21,6,0,0,0,0,0,0,0,4,18,8,0,0,34,16,7,24001000700,24001
240010007001069,41,0,0,38,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,39,24001000700,24001
240010007002000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,24001000700,24001
240010007002002,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,7,10,1,24001000700,24001
240010007002007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,24001000700,24001
240010007002010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,24001000700,24001
240010007002013,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,11,3,4,24001000700,24001
240010007002021,13,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,12,24001000700,24001
240010007002031,6,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,24001000700,24001
240010007002033,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,5,1,24001000700,24001
240010007002034,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,22,33,88,24001000700,24001
240010007002041,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,4,16,2,24001000700,24001
240010007002044,61,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,56,24001000700,24001
240010007002049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24001000700,24001
240010007002051,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,24001000700,24001
240010007002056,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,24001000700,24001
240010007002060,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,1,0,24001000700,24001
240010007002065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24001000700,24001
240010007002069,64,0,0,0,0,0,16,5,0,19,0,0,0,0,0,0,24,0,0,0,0,15,32,17,24001000700,24001
240010008001000,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,0,0,28,13,2,24001000800,24001
240010008001001,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,24001000800,24001
240010008001003,39,0,0,0,2,0,7,22,0,0,0,0,0,0,0,0,0,0,0,8,0,5,17,17,24001000800,24001
240010008001004,23,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,17,24001000800,24001
240010008001006,30,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12,11,7,24001000800,24001
240010008001007,35,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,3,10,0,4,13,18,4,24001000800,24001
240010008001011,23,0,0,0,0,5,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,9,10,4,24001000800,24001
240010008001012,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,24001000800,24001
240010008001021,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,1,24001000800,24001
240010008001028,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,24001000800,24001
240010008001034,67,0,0,0,0,10,15,0,42,0,0,0,0,0,0,0,0,0,0,0,0,13,20,34,24001000800,24001
240010008001037,80,0,0,0,41,0,0,0,33,0,0,0,0,0,0,0,0,0,0,6,0,5,23,52,24001000800,24001
240010008001039,23,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,8,6,24001000800,24001
240010008001045,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,24001000800,24001
240010008001048,44,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,38,0,21,23,24001000800,24001
240010008001051,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24001000800,24001
240010008001053,14,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,3,4,7,24001000800,24001
240010008001056,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,24001000800,24001
240010008001058,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,24001000800,24001
240010008001059,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,6,2,0,24001000800,24001
240010008001070,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,11,12,26,24001000800,24001
240010008001071,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,24001000800,24001
240010008001074,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,24001000800,24001
240010008001087,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,24001000800,24001
240010008001095,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24001000800,24001
240010008001096,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,8,3,24001000800,24001
240010008002004,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,24001000800,24001
240010008002005,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,23,2,0,24001000800,24001
240010008002006,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,10,7,1,24001000800,24001
240010008002007,36,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,6,0,27,5,4,24001000800,24001
240010008002009,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,24001000800,24001
240010008002013,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,24001000800,24001
240010008002016,108,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,23,71,14,24001000800,24001
240010008002028,29,0,0,0,3,9,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,7,15,7,24001000800,24001
240010008002029,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,4,5,1,24001000800,24001
240010008002030,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,2,24001000800,24001
240010010001000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24001001000,24001
240010010001019,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,24001001000,24001
240010010001020,10,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,0,24001001000,24001
240010010001021,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,15,24001001000,24001
240010010001031,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24001001000,24001
240010010001056,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,2,24001001000,24001
240010010001059,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,14,9,1,24001001000,24001
240010010001067,22,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,7,13,2,24001001000,24001
240010010001068,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,24001001000,24001
240010010001069,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,1,24001001000,24001
240010010001070,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,24001001000,24001
240010010001078,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,24001001000,24001
240010010002000,21,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,11,2,24001001000,24001
240010010002001,55,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,29,0,0,20,0,30,20,5,24001001000,24001
240010010002002,57,0,0,0,0,0,4,10,0,0,1,0,0,0,26,0,0,0,11,5,0,29,20,8,24001001000,24001
240010010002003,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,8,24001001000,24001
240010010002004,100,0,0,0,0,2,0,19,0,12,0,0,0,0,2,0,65,0,0,0,0,48,39,13,24001001000,24001
240010010002005,14,0,0,0,0,0,1,6,0,0,0,0,7,0,0,0,0,0,0,0,0,6,8,0,24001001000,24001
240010010002007,25,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,0,0,0,0,10,11,4,24001001000,24001
240010010002008,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,15,52,8,24001001000,24001
240010010002009,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,24001001000,24001
240010010002013,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,12,0,0,6,10,1,24001001000,24001
240010010002014,119,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,109,0,0,0,0,32,65,22,24001001000,24001
240010010002015,10,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,24001001000,24001
240010010002017,39,0,0,0,0,0,0,13,0,0,2,22,2,0,0,0,0,0,0,0,0,11,11,17,24001001000,24001
240010010002018,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,5,24001001000,24001
240010010002019,46,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,5,0,0,0,0,4,30,12,24001001000,24001
240010010002020,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,5,0,18,25,11,24001001000,24001
240010010002021,104,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,74,0,9,0,0,15,64,25,24001001000,24001
240010010002022,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24001001000,24001
240010010002023,41,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,25,0,0,0,0,12,21,8,24001001000,24001
240010010002024,27,0,0,0,0,0,0,16,0,0,6,5,0,0,0,0,0,0,0,0,0,2,14,11,24001001000,24001
240010010002025,109,0,0,0,0,0,0,28,0,0,3,0,0,0,3,0,0,0,59,10,6,56,40,13,24001001000,24001
240010010002026,172,0,0,0,0,0,0,13,0,0,155,0,0,0,0,0,4,0,0,0,0,15,107,50,24001001000,24001
240010010002027,573,0,0,0,0,7,0,0,2,0,20,0,16,0,0,0,38,0,25,3,462,84,221,268,24001001000,24001
240010010002028,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,2,9,6,24001001000,24001
240010010002029,155,0,0,0,0,0,0,0,0,0,3,2,12,80,0,0,4,0,44,0,10,20,48,87,24001001000,24001
240010010002030,84,0,0,0,0,0,0,1,0,12,1,10,8,0,0,0,1,0,25,26,0,28,34,22,24001001000,24001
240010010002031,68,0,0,0,0,0,0,0,5,0,10,0,47,0,0,0,0,0,0,6,0,11,24,33,24001001000,24001
240010010002032,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,24001001000,24001
240010010002033,7,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,6,24001001000,24001
240010010002034,353,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,328,0,20,0,0,102,90,161,24001001000,24001
240010010002035,61,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,41,0,0,35,21,5,24001001000,24001
240010010002036,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,24001001000,24001
240010010002037,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,24001001000,24001
240010010002038,33,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,28,0,0,23,8,2,24001001000,24001
240010010002039,72,0,0,0,0,3,0,0,12,0,0,3,28,0,8,0,1,0,0,17,0,22,21,29,24001001000,24001
240010010002040,25,0,0,0,0,0,0,0,0,0,9,0,7,0,0,3,0,0,0,6,0,5,5,15,24001001000,24001
240010010002041,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,24001001000,24001
240010010002042,205,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,30,95,80,24001001000,24001
240010010002043,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,16,0,7,12,24001001000,24001
240010011001000,39,0,0,0,13,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,2,29,8,24001001100,24001
240010011001014,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24001001100,24001
240010011001016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,24001001100,24001
240010011001017,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,24001001100,24001
240010011001018,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,24001001100,24001
240010011001020,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,10,13,39,24001001100,24001
240010011001022,30,0,0,0,0,14,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,1,27,24001001100,24001
240010011001023,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,14,4,24001001100,24001
240010011002000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24001001100,24001
240010011002002,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,7,4,2,24001001100,24001
240010011002004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,24001001100,24001
240010011002005,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,7,14,0,24001001100,24001
240010011002006,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,8,15,41,24001001100,24001
240010011002007,43,0,0,0,0,0,0,32,0,0,0,0,6,0,0,0,0,0,0,0,5,8,18,17,24001001100,24001
240010011002008,26,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,16,3,7,24001001100,24001
