w_geocode,C000,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,SE01,SE02,SE03,tract_geoid,fips_code
240010002003023,29,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,8,17,4,24001000200,24001
240010002003025,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,1,0,6,9,1,24001000200,24001
240010002003033,800,0,0,0,0,80,719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,503,221,24001000200,24001
240010002003036,82,0,0,4,63,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,3,12,67,24001000200,24001
240010005001004,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,24001000500,24001
240010005001014,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,24001000500,24001
240010005001015,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,2,0,12,5,2,24001000500,24001
240010005001019,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,2,10,24001000500,24001
240010005001020,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,4,6,24001000500,24001
240010005001024,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,14,17,2,24001000500,24001
240010005001027,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,24001000500,24001
240010005001035,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,1,24001000500,24001
240010005001036,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,2,1,24001000500,24001
240010005001037,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,6,0,24001000500,24001
240010005002006,233,0,0,0,0,0,0,88,3,0,0,0,0,0,8,0,95,0,39,0,0,50,132,51,24001000500,24001
240010005002007,44,0,0,0,2,0,1,18,0,0,0,0,0,0,12,0,0,0,11,0,0,11,16,17,24001000500,24001
240010005002008,44,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,42,0,0,19,24,1,24001000500,24001
240010005002011,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,14,10,3,24001000500,24001
240010005002018,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,185,0,16,0,0,14,52,152,24001000500,24001
240010005002025,2799,0,0,0,0,0,0,18,8,0,3,0,0,0,10,405,2338,0,8,9,0,276,820,1703,24001000500,24001
240010005002033,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,24001000500,24001
240010006001002,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,5,19,28,24001000600,24001
240010006001007,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,7,17,40,24001000600,24001
240010006001019,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,6,2,24001000600,24001
240010006001020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,3,24001000600,24001
240010006001023,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24001000600,24001
240010006001038,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,14,32,14,24001000600,24001
240010006001051,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24001000600,24001
240010006001063,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,6,6,24001000600,24001
240010006001064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24001000600,24001
240010006001076,40,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,37,0,0,0,0,3,24,13,24001000600,24001
240010006001091,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,24001000600,24001
240010006002002,77,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,74,0,0,36,34,7,24001000600,24001
240010006002003,311,0,0,0,0,0,16,215,1,0,6,0,0,0,0,0,0,0,69,4,0,137,130,44,24001000600,24001
240010006002005,20,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,7,12,1,24001000600,24001
240010007001008,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24001000700,24001
240010007001014,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,6,19,19,24001000700,24001
240010007001015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,24001000700,24001
240010007001016,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24001000700,24001
240010007001021,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,1,24001000700,24001
240010007001022,42,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,14,24,4,24001000700,24001
240010007001024,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,24001000700,24001
240010007001028,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,4,24001000700,24001
240010007001041,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,0,24001000700,24001
240010007001042,80,0,0,0,3,0,0,52,0,0,1,3,0,0,0,0,0,14,0,7,0,45,23,12,24001000700,24001
240010007001050,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24001000700,24001
240010007001052,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,24001000700,24001
240010007001053,13,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,3,8,24001000700,24001
240010007001055,66,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,60,0,0,33,31,2,24001000700,24001
240010007001062,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,0,21,23,2,24001000700,24001
240010007001063,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,5,18,46,24001000700,24001
240010007001068,42,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,0,12,0,1,0,20,17,5,24001000700,24001
240010007001069,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,24001000700,24001
240010007002000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,3,0,24001000700,24001
240010007002002,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,10,11,17,24001000700,24001
240010007002013,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,11,2,10,24001000700,24001
240010007002021,31,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,19,0,0,0,0,3,10,18,24001000700,24001
240010007002030,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,2,0,24001000700,24001
240010007002031,7,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,24001000700,24001
240010007002033,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,3,1,24001000700,24001
240010007002034,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,11,26,57,24001000700,24001
240010007002038,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,2,3,24001000700,24001
240010007002041,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,2,17,4,24001000700,24001
240010007002042,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,24001000700,24001
240010007002044,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,44,24001000700,24001
240010007002049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24001000700,24001
240010007002050,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,24001000700,24001
240010007002056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24001000700,24001
240010007002060,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,24001000700,24001
240010007002065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24001000700,24001
240010007002069,59,0,0,0,0,0,20,9,0,13,0,0,0,0,0,0,17,0,0,0,0,7,35,17,24001000700,24001
240010008001001,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24001000800,24001
240010008001003,45,0,0,0,3,0,10,25,0,0,0,0,0,0,0,0,0,0,0,7,0,7,12,26,24001000800,24001
240010008001004,13,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,7,24001000800,24001
240010008001006,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,8,4,24001000800,24001
240010008001007,36,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,19,1,5,13,17,6,24001000800,24001
240010008001011,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,24001000800,24001
240010008001012,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,7,24001000800,24001
240010008001021,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,1,24001000800,24001
240010008001028,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,24001000800,24001
240010008001034,89,0,0,0,0,9,17,0,63,0,0,0,0,0,0,0,0,0,0,0,0,12,27,50,24001000800,24001
240010008001037,97,0,0,0,41,0,5,0,38,0,0,0,0,0,0,0,0,0,0,13,0,12,31,54,24001000800,24001
240010008001039,20,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,6,5,24001000800,24001
240010008001045,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,24001000800,24001
240010008001048,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,24001000800,24001
240010008001051,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,24001000800,24001
240010008001053,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,24001000800,24001
240010008001056,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,10,24001000800,24001
240010008001058,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24001000800,24001
240010008001059,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,5,2,0,24001000800,24001
240010008001070,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,6,15,24001000800,24001
240010008001071,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,24001000800,24001
240010008001074,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24001000800,24001
240010008001087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24001000800,24001
240010008001095,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24001000800,24001
240010008001096,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,6,6,24001000800,24001
240010008002004,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,24001000800,24001
240010008002005,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,24001000800,24001
240010008002006,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,8,7,0,24001000800,24001
240010008002007,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,15,7,0,24001000800,24001
240010008002013,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,24001000800,24001
240010008002016,91,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,2,0,0,0,0,9,64,18,24001000800,24001
240010008002028,7,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,24001000800,24001
240010008002029,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,5,2,1,24001000800,24001
240010008002030,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,4,24001000800,24001
240010010001000,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,24001001000,24001
240010010001020,8,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,24001001000,24001
240010010001021,41,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,18,24001001000,24001
240010010001038,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,24001001000,24001
240010010001059,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,6,14,1,24001001000,24001
240010010001067,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,9,2,24001001000,24001
240010010001069,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,24001001000,24001
240010010001078,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,24001001000,24001
240010010002000,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,24001001000,24001
240010010002001,42,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,20,0,0,13,0,14,20,8,24001001000,24001
240010010002002,109,0,0,0,0,0,0,16,0,0,6,0,0,0,60,0,0,0,7,20,0,43,41,25,24001001000,24001
240010010002003,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,1,10,24001001000,24001
240010010002004,88,0,0,0,0,2,0,18,0,16,0,6,0,0,0,0,46,0,0,0,0,39,34,15,24001001000,24001
240010010002005,16,0,0,0,0,0,3,9,0,0,0,0,4,0,0,0,0,0,0,0,0,5,9,2,24001001000,24001
240010010002007,15,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,2,7,6,24001001000,24001
240010010002008,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,14,35,21,24001001000,24001
240010010002010,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,24001001000,24001
240010010002013,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,3,10,1,24001001000,24001
240010010002014,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,12,70,25,24001001000,24001
240010010002015,8,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,24001001000,24001
240010010002017,38,0,0,0,0,0,0,19,0,0,3,16,0,0,0,0,0,0,0,0,0,3,13,22,24001001000,24001
240010010002018,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,24001001000,24001
240010010002019,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,5,5,9,24001001000,24001
240010010002020,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,3,0,16,27,11,24001001000,24001
240010010002021,94,0,0,0,13,15,0,0,0,0,1,0,0,0,0,0,50,0,15,0,0,18,50,26,24001001000,24001
240010010002022,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,2,7,0,24001001000,24001
240010010002023,39,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,26,0,0,0,0,10,14,15,24001001000,24001
240010010002024,28,0,0,0,0,0,0,17,0,0,6,5,0,0,0,0,0,0,0,0,0,3,15,10,24001001000,24001
240010010002025,97,0,0,0,0,0,0,23,0,0,4,0,0,0,1,0,1,0,59,5,4,46,41,10,24001001000,24001
240010010002026,175,0,0,0,0,0,0,9,0,0,153,0,0,0,0,0,13,0,0,0,0,8,98,69,24001001000,24001
240010010002027,494,0,0,0,0,7,0,0,0,0,9,0,8,0,0,0,0,0,30,0,440,44,182,268,24001001000,24001
240010010002028,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,4,0,0,8,10,24001001000,24001
240010010002029,135,0,0,0,0,0,0,0,0,0,1,0,15,80,23,0,4,0,0,0,12,3,26,106,24001001000,24001
240010010002030,60,0,0,0,0,0,0,1,0,13,0,0,2,0,0,0,2,0,21,21,0,12,27,21,24001001000,24001
240010010002031,54,0,0,0,0,0,0,0,6,0,1,0,37,0,0,0,6,0,0,4,0,8,16,30,24001001000,24001
240010010002032,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,3,4,24001001000,24001
240010010002033,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24001001000,24001
240010010002034,141,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,134,0,3,0,0,23,26,92,24001001000,24001
240010010002035,58,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,49,0,0,36,14,8,24001001000,24001
240010010002037,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,24001001000,24001
240010010002038,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,13,16,0,24001001000,24001
240010010002039,45,0,0,0,0,0,0,0,4,0,0,3,27,0,6,0,1,0,0,4,0,10,15,20,24001001000,24001
240010010002040,26,0,0,0,0,0,0,0,0,0,15,0,6,0,0,1,0,0,0,4,0,2,8,16,24001001000,24001
240010010002041,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,24001001000,24001
240010010002042,179,0,0,0,0,0,0,0,3,176,0,0,0,0,0,0,0,0,0,0,0,18,67,94,24001001000,24001
240010010002043,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,19,0,5,18,24001001000,24001
240010011001000,55,0,0,0,20,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,5,29,21,24001001100,24001
240010011001004,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24001001100,24001
240010011001014,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24001001100,24001
240010011001016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,24001001100,24001
240010011001020,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,3,10,21,24001001100,24001
240010011001022,36,0,0,0,0,12,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,3,29,24001001100,24001
240010011001027,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,24001001100,24001
240010011002000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24001001100,24001
240010011002002,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,7,4,6,24001001100,24001
240010011002004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,24001001100,24001
240010011002005,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,12,2,24001001100,24001
240010011002006,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,5,9,32,24001001100,24001
240010011002007,54,0,0,0,0,0,0,49,0,0,0,0,1,0,0,0,0,0,0,0,4,10,10,34,24001001100,24001
240010011002008,29,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,11,0,0,0,0,12,5,12,24001001100,24001
240010011002011,9,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,2,6,1,24001001100,24001
240010011002012,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,2,0,24001001100,24001
240010011002013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,7,3,24001001100,24001
240010011002014,34,0,0,0,0,0,0,0,0,0,11,0,23,0,0,0,0,0,0,0,0,12,4,18,24001001100,24001
240010011002015,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,24001001100,24001
240010011002016,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,0,3,18,2,24001001100,24001
240010011002017,320,0,0,0,0,0,0,0,0,0,0,0,11,0,0,309,0,0,0,0,0,31,89,200,24001001100,24001
240010011002020,41,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,8,24,9,24001001100,24001
240010011002021,21,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,7,0,0,0,0,1,15,5,24001001100,24001
240010011002022,15,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,4,0,0,0,0,2,4,9,24001001100,24001
240010011002023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,24001001100,24001
240010011002026,74,0,0,0,0,0,0,0,0,0,20,0,5,0,0,0,45,0,4,0,0,4,35,35,24001001100,24001
240010011002027,26,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4,0,4,10,12,24001001100,24001
240010011002028,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,7,24001001100,24001
240010011002029,103,0,0,0,0,18,0,37,0,0,0,0,18,0,0,0,19,0,11,0,0,16,29,58,24001001100,24001
240010011002030,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,2,4,14,24001001100,24001
240010011002031,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,5,42,32,24001001100,24001
240010011002032,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6,2,2,24001001100,24001
240010011002034,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,24001001100,24001
240010012001000,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,1,24001001200,24001
240010012001008,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,5,25,16,24001001200,24001
240010012001009,42,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,8,0,9,27,6,24001001200,24001
240010012001011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,24001001200,24001
240010012001026,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,24001001200,24001
