w_geocode,C000,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,SE01,SE02,SE03,tract_geoid,fips_code
240098607031040,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,24009860703,24009
240098607031042,24,0,0,0,2,0,0,12,6,0,0,0,0,0,1,2,0,0,0,1,0,7,15,2,24009860703,24009
240098607031045,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,24009860703,24009
240098608011002,115,0,0,0,9,0,0,0,0,0,0,1,0,0,0,98,5,2,0,0,0,55,18,42,24009860801,24009
240098608011003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24009860801,24009
240098608011007,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,4,0,24009860801,24009
240098608011013,15,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,3,0,0,2,13,24009860801,24009
240098608011014,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24009860801,24009
240098608011016,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,2,16,40,24009860801,24009
240098608011021,20,0,0,0,9,0,7,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,4,14,24009860801,24009
240098608011022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24009860801,24009
240098608012002,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,6,24009860801,24009
240098608012008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,24009860801,24009
240098608012009,8,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,24009860801,24009
240098608012012,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,2,11,24009860801,24009
240098608012013,63,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,24,34,5,24009860801,24009
240098608012017,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,24009860801,24009
240098608013000,22,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,2,11,9,24009860801,24009
240098608013005,28,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,12,12,4,24009860801,24009
240098608013006,25,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,8,0,0,2,0,6,9,10,24009860801,24009
240098608013014,12,0,0,0,8,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,9,24009860801,24009
240098608013015,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24009860801,24009
240098608013016,11,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,6,4,24009860801,24009
240098608013022,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,24009860801,24009
240098608013024,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,2,24009860801,24009
240098608013025,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24009860801,24009
240098608013028,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,24009860801,24009
240098608013029,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,24009860801,24009
240098609011000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,24009860901,24009
240098609011001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,24009860901,24009
240098609011003,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,24009860901,24009
240098609011004,25,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,2,5,15,5,24009860901,24009
240098609011008,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,4,7,3,24009860901,24009
240098609011012,209,0,0,0,9,0,7,20,0,0,0,0,30,5,0,0,134,0,3,1,0,39,92,78,24009860901,24009
240098609012000,45,0,0,0,0,0,0,0,0,0,0,18,0,0,15,0,0,0,12,0,0,24,12,9,24009860901,24009
240098609012001,148,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,11,55,0,0,65,70,13,24009860901,24009
240098609012006,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,56,32,1,24009860901,24009
240098609012007,221,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,176,0,43,0,0,68,96,57,24009860901,24009
240098609012010,219,0,0,0,6,2,0,48,1,0,4,1,4,0,0,1,10,29,109,4,0,85,81,53,24009860901,24009
240098609012011,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,38,8,0,24009860901,24009
240098609012012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,2,2,24009860901,24009
240098609012013,205,0,0,0,2,7,0,0,0,1,0,0,41,0,0,0,0,0,152,2,0,116,49,40,24009860901,24009
240098609012015,58,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,15,0,25,0,0,21,19,18,24009860901,24009
240098609012016,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,15,0,2,24009860901,24009
240098609012039,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24009860901,24009
240098609012042,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,1,4,3,24009860901,24009
240098609012043,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,23,0,4,9,12,24009860901,24009
240098609012046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,24009860901,24009
240098609012051,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24009860901,24009
240098609013001,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,8,3,6,24009860901,24009
240098609013002,101,0,0,0,0,0,0,32,0,0,7,0,0,0,0,54,0,0,0,8,0,17,41,43,24009860901,24009
240098609013003,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,24009860901,24009
240098609013004,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24009860901,24009
240098609013007,51,0,0,0,0,2,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,5,12,34,24009860901,24009
240098609013008,8,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,4,4,0,24009860901,24009
240098609013011,23,0,0,0,19,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,8,11,24009860901,24009
240098609013013,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,7,23,70,24009860901,24009
240098609021004,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,1,0,24009860902,24009
240098609021006,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,24009860902,24009
240098609021018,8,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,4,24009860902,24009
240098609021019,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24009860902,24009
240098609021021,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,1,24009860902,24009
240098609021040,8,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,24009860902,24009
240098609021042,10,0,0,0,0,0,0,0,0,0,0,4,2,0,4,0,0,0,0,0,0,4,2,4,24009860902,24009
240098609021048,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,24009860902,24009
240098609021049,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,24009860902,24009
240098609021050,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,24009860902,24009
240098610031000,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,24009861003,24009
240098610031005,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,11,4,10,24009861003,24009
240098610031006,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,11,6,24009861003,24009
240098610031015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,24009861003,24009
240098610031016,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24009861003,24009
240098610031019,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,24009861003,24009
240098610032000,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,5,24009861003,24009
240098610032007,28,0,0,0,0,7,0,1,1,0,0,0,3,0,15,0,0,0,0,0,1,2,16,10,24009861003,24009
240098610032016,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,24009861003,24009
240098610032033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24009861003,24009
240098610033000,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,1,24009861003,24009
240098610033004,287,0,0,0,0,0,0,58,0,0,7,3,14,0,0,90,0,0,96,19,0,111,84,92,24009861003,24009
240098610033005,71,0,0,0,0,0,0,42,0,0,0,0,0,0,0,1,8,0,12,8,0,48,18,5,24009861003,24009
240098610033006,21,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,14,0,0,14,5,2,24009861003,24009
240098610033007,19,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,24009861003,24009
240098610033009,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24009861003,24009
240098610033010,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,24009861003,24009
240098610033020,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24009861003,24009
240098610033029,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,24009861003,24009
240098610033035,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24009861003,24009
240098610034004,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,4,24009861003,24009
240098610034007,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24009861003,24009
240098610041000,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,3,2,24009861004,24009
240098610041007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,5,1,24009861004,24009
240098610041012,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24009861004,24009
240098610041013,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,24009861004,24009
240098610041016,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,24009861004,24009
240098610042005,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,24009861004,24009
240098610042008,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24009861004,24009
240098610042021,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,3,1,24009861004,24009
240098610042028,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,24009861004,24009
240098610043004,34,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,7,5,24009861004,24009
240098610043008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24009861004,24009
240098610043016,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24009861004,24009
240098611001001,10,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,1,8,24009861100,24009
240098611001003,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,23,38,35,24009861100,24009
240098611001004,229,0,0,0,4,0,193,0,10,0,0,0,0,0,0,0,9,7,0,6,0,11,9,209,24009861100,24009
240098611001007,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,2,4,2,24009861100,24009
240098611001029,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,2,24009861100,24009
240098611001031,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,2,2,24009861100,24009
240098611001032,110,0,0,0,20,0,2,11,0,0,0,0,0,0,9,68,0,0,0,0,0,18,30,62,24009861100,24009
240098611001034,37,0,0,0,14,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0,0,11,10,16,24009861100,24009
240098611001041,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,24009861100,24009
240098611001042,20,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,12,0,0,0,0,5,8,7,24009861100,24009
240098611001044,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,24009861100,24009
240098611001049,1050,0,0,922,1,0,1,0,0,0,0,0,31,0,88,0,3,0,3,1,0,80,26,944,24009861100,24009
240098611001051,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,24009861100,24009
240098611001062,63,0,0,0,0,0,0,0,9,0,4,0,0,0,0,50,0,0,0,0,0,4,17,42,24009861100,24009
240098611001063,78,0,0,0,4,0,0,71,0,0,0,0,0,0,0,0,0,0,0,3,0,26,37,15,24009861100,24009
240098611002001,13,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,3,7,3,24009861100,24009
240098611002006,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24009861100,24009
240098611002010,67,0,0,0,12,0,0,14,0,0,0,0,0,0,12,0,0,0,14,15,0,19,22,26,24009861100,24009
240098611002011,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,24009861100,24009
240098611002030,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9,24009861100,24009
240098611002032,20,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,0,0,11,0,0,16,4,0,24009861100,24009
240098611002034,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,25,24009861100,24009
240098611002036,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,22,24009861100,24009
240098611002039,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24009861100,24009
240098611002044,29,0,0,0,6,0,0,14,0,0,0,0,0,0,0,0,9,0,0,0,0,8,16,5,24009861100,24009
240119550001000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,24011955000,24011
240119550001002,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,5,3,24011955000,24011
240119550001003,13,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,5,3,24011955000,24011
240119550001007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,4,0,24011955000,24011
240119550001014,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,24011955000,24011
240119550001019,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,24011955000,24011
240119550001022,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,24011955000,24011
240119550001027,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,24011955000,24011
240119550001051,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,24011955000,24011
240119550002004,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,24011955000,24011
240119550002005,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,2,24011955000,24011
240119550002014,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,24011955000,24011
240119550002024,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,24011955000,24011
240119550002028,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,15,9,2,24011955000,24011
240119550002029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,24011955000,24011
240119550002035,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,0,0,0,1,8,12,24011955000,24011
240119550002039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24011955000,24011
240119550002043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24011955000,24011
240119551001001,9,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,3,0,1,2,6,24011955100,24011
240119551001003,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24011955100,24011
240119551001009,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24011955100,24011
240119551001010,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,0,2,2,12,24011955100,24011
240119551001011,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,7,2,24011955100,24011
240119551001018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24011955100,24011
240119551001020,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,8,2,4,24011955100,24011
240119551001025,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24011955100,24011
240119551001031,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24011955100,24011
240119551001051,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24011955100,24011
240119551001053,12,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,3,6,3,24011955100,24011
240119551001054,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24011955100,24011
240119551001057,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,6,3,24011955100,24011
240119551001060,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24011955100,24011
240119551001063,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24011955100,24011
240119551002001,96,0,0,0,2,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,7,35,54,24011955100,24011
240119551002002,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24011955100,24011
240119551002006,13,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,24011955100,24011
240119551002010,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,24011955100,24011
240119551002021,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,24011955100,24011
240119551002022,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,3,24011955100,24011
240119551002023,13,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,24011955100,24011
240119551002026,40,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,7,27,6,24011955100,24011
240119551002027,16,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,5,24011955100,24011
240119551002030,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,24011955100,24011
240119551002032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,24011955100,24011
240119551002033,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,24011955100,24011
240119551002034,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,24011955100,24011
240119551002035,25,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,15,0,11,14,24011955100,24011
240119551002036,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,24011955100,24011
240119551002037,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,24011955100,24011
240119551002038,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24011955100,24011
240119551003001,13,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,1,4,8,24011955100,24011
240119551003005,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,24011955100,24011
240119551003007,17,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,4,9,4,24011955100,24011
240119551003012,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,24011955100,24011
240119551003016,42,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,33,24011955100,24011
240119551003018,6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,24011955100,24011
240119551003019,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24011955100,24011
240119551003024,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,16,24011955100,24011
240119551003025,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,24011955100,24011
240119551003027,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24011955100,24011
240119551003029,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24011955100,24011
240119551003031,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,1,21,35,24011955100,24011
240119551003034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24011955100,24011
240119551003035,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,24011955100,24011
240119551003040,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24011955100,24011
240119551003042,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,15,24011955100,24011
240119552011000,493,0,0,0,0,0,0,0,0,0,0,0,0,0,1,492,0,0,0,0,0,44,208,241,24011955201,24011
240119552011001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24011955201,24011
240119552011002,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,24011955201,24011
240119552011003,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,5,13,2,24011955201,24011
240119552011004,19,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,24011955201,24011
240119552011009,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24011955201,24011
240119552011018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,24011955201,24011
240119552011020,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,24011955201,24011
240119552011022,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24011955201,24011
240119552011027,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,24011955201,24011
240119552011043,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,24011955201,24011
240119552011046,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,24011955201,24011
240119552011048,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,24011955201,24011
240119552011049,21,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,6,11,4,24011955201,24011
240119552011050,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,24011955201,24011
240119552011051,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,3,24011955201,24011
240119552011055,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,24011955201,24011
240119552011062,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,24011955201,24011
240119552011071,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,7,42,76,24011955201,24011
240119552011073,7,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,2,24011955201,24011
240119552011075,171,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,7,56,108,24011955201,24011
240119552012003,76,0,0,0,4,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,13,7,24,45,24011955201,24011
240119552012004,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,2,24011955201,24011
240119552012005,11,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,2,8,1,24011955201,24011
240119552012007,14,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,24011955201,24011
240119552012008,26,0,0,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,5,24011955201,24011
240119552012019,20,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,11,3,6,24011955201,24011
240119552012021,32,0,0,0,0,0,0,6,0,0,13,0,13,0,0,0,0,0,0,0,0,4,22,6,24011955201,24011
240119552012052,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,24011955201,24011
240119552012053,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,24011955201,24011
240119552012073,75,0,0,0,0,64,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,11,39,25,24011955201,24011
