tract_geoid,fips_code,population,working_age_pop,labor_force_participation
24005402307,24005,6348,3207,1.0
24005402602,24005,2200,971,1.0
24031701304,24031,6008,2591,1.0
24031701702,24031,2657,1343,1.0
24031700310,24031,6482,3898,1.0
24031703403,24031,3580,1753,1.0
24031703902,24031,7460,4037,0.9579064587973274
24031700813,24031,5923,2938,0.9977353607246846
24031701214,24031,3802,2475,0.9722121977625406
24031705200,24031,3297,1335,1.0
24031701407,24031,5729,2599,0.9975691279246429
24031702101,24031,6121,2871,1.0
24027606601,24027,3008,1246,0.9929936305732484
24510060100,24510,2948,1724,1.0
24510090200,24510,3027,1465,1.0
24510090600,24510,3260,1574,1.0
24510090900,24510,2500,912,1.0
24510100100,24510,2238,1131,1.0
24510150100,24510,2678,1220,1.0
24003730604,24003,7372,3231,0.9806637806637807
24003740201,24003,7474,3833,0.9963369963369964
24003740602,24003,3213,1398,0.7087172218284904
24003740800,24003,4610,1895,0.9888934594816948
24009860703,24009,3849,1669,0.9720246562351825
24009860101,24009,3168,1540,0.9772853185595568
24009860401,24009,10175,5067,0.9771351714862139
24009860402,24009,3755,1891,0.9765409383624655
24009860501,24009,6429,3077,0.984689766317486
24009860502,24009,3154,1493,0.9853715623171445
24009860600,24009,7375,3573,0.9729038854805726
24009860300,24009,4818,2127,0.996031746031746
24009860900,24009,7102,2882,1.0
24023000200,24023,4132,1611,1.0
24023000300,24023,2649,1259,1.0
24023000600,24023,6069,2622,1.0
24023000400,24023,3021,1370,1.0
24023000500,24023,4018,1623,1.0
24023000700,24023,5717,2634,1.0
24023000100,24023,3910,1817,1.0
24029950500,24029,2517,1016,1.0
24029950200,24029,4727,2121,0.9974651457541192
24029950400,24029,3094,1016,1.0
24029950300,24029,5549,1693,0.9984082769598089
24003702205,24003,5746,2748,0.9808296668761785
24009861003,24009,5795,2904,0.9944281524926686
24009861004,24009,6851,3481,0.9967861557478368
24003702204,24003,4236,1941,0.9682971014492754
24003702206,24003,6694,3458,0.985728592889334
24003702208,24003,7139,4056,0.9677942539388322
24003702209,24003,4467,2316,0.9884351282977955
24003702701,24003,4617,2856,0.9808660624370594
24003702702,24003,3715,1505,1.0
24003706301,24003,4233,2154,1.0
24003706302,24003,3145,1496,0.9769411764705882
24003708001,24003,3787,1709,0.9762251334303736
24003708004,24003,5996,2550,0.9939658062353336
24003730505,24003,4673,2405,0.9939962476547842
24003730506,24003,3416,1748,1.0
24003731003,24003,4166,2002,0.9922353902738047
24003731004,24003,4408,2154,0.9776937618147448
24003731104,24003,4336,2096,0.9852472089314195
24003731105,24003,3574,1655,0.9716455696202532
24003740304,24003,5158,3180,0.9672413793103448
24003730203,24003,5538,2884,1.0
24003730204,24003,6162,3011,0.9859625668449198
24003701200,24003,8656,4299,1.0
24003730601,24003,6993,3044,1.0
24003730603,24003,3054,1402,1.0
24003731103,24003,5300,2388,0.9848118743527787
24003731204,24003,6284,3478,0.9916256157635468
24003731306,24003,5904,2873,0.9962941847206386
24031700309,24031,5811,2931,0.9912094574113368
24031700715,24031,6412,3104,1.0
24031700810,24031,5386,2373,1.0
24031700815,24031,7453,3861,1.0
24031700902,24031,4129,2179,0.9826014913007457
24031701002,24031,3662,1563,1.0
24031701005,24031,3672,1857,1.0
24031701308,24031,3256,1424,1.0
24031703210,24031,3432,1733,0.9886866699458927
24031703404,24031,3303,1768,1.0
24031704502,24031,2525,961,1.0
24031705300,24031,1924,671,0.994475138121547
24031705601,24031,2929,1239,1.0
24031706008,24031,5546,2109,1.0
24031700101,24031,4413,2006,0.9863919129082426
24031700205,24031,10427,5518,0.9972494412927626
24031700500,24031,6783,3248,0.9928305894848646
24031700607,24031,7821,3891,1.0
24031700811,24031,4339,2050,1.0
24031700817,24031,6459,3799,0.987764705882353
24031701102,24031,6527,3436,0.9984670413898825
24031701306,24031,3045,1379,1.0
24031701201,24031,5971,3006,1.0
24031701205,24031,6746,2937,0.9957722660653889
24031701210,24031,3949,1558,1.0
24031701303,24031,3427,1343,0.9802197802197802
24031701409,24031,4741,2152,1.0
24031701503,24031,6910,3001,0.9967311359302642
24031702402,24031,4306,2416,1.0
24031703201,24031,7946,3694,0.9926624737945493
24031703215,24031,3295,1651,0.9964929859719439
24510280500,24510,2257,942,1.0
24021750503,24021,7522,3871,1.0
24021750504,24021,5236,2720,1.0
24021750505,24021,7514,4005,1.0
24005492300,24005,4213,1944,1.0
24005492401,24005,3714,1853,1.0
24005492402,24005,6657,3777,1.0
24021752801,24021,2039,925,1.0
24021752802,24021,3693,1676,0.9981211836542978
24021753001,24021,4852,2323,1.0
24021753002,24021,2931,1251,1.0
24021765100,24021,3728,2031,0.9949050486336267
24021766800,24021,5985,2196,0.9946470391435263
24021767500,24021,2874,1302,1.0
24021767600,24021,3035,1510,0.9988066825775657
24021770700,24021,3581,1758,0.9927140255009107
24021772200,24021,1326,839,0.9953325554259043
24021773500,24021,4431,2153,0.9962121212121212
24021775302,24021,4250,2102,0.9916422900125366
24021775400,24021,3740,1931,0.9945759368836292
24021775600,24021,3921,2010,1.0
24025301105,24025,3769,1840,0.99447983014862
24025301106,24025,4129,1956,0.9871244635193133
24025301107,24025,3196,1744,1.0
24025301108,24025,3308,1653,0.9922600619195047
24025301204,24025,4010,2264,0.9959167006941608
24025301205,24025,4250,2329,0.9875631558492033
24025301703,24025,4921,2649,0.9747961452928094
24025301704,24025,3342,1822,0.9641340254837187
24025303101,24025,5901,2905,1.0
24025303102,24025,2815,1265,0.985906470211403
24025303203,24025,3532,1562,1.0
24025303204,24025,4606,2094,1.0
24025303205,24025,1638,748,0.9929824561403509
24025303206,24025,3472,1783,0.9958268127282212
24025303501,24025,6474,2628,0.9838157485216309
24025303502,24025,3540,1609,1.0
24025303605,24025,6180,2730,1.0
24025303606,24025,3243,1607,0.9795698924731183
24025303801,24025,2537,1166,1.0
24025303802,24025,2064,1158,1.0
24025303803,24025,4930,2284,1.0
24025304101,24025,4252,1840,1.0
24025304102,24025,3969,1870,1.0
24025306500,24025,2825,1314,0.5694915254237288
24027601103,24027,6516,3018,0.9728670485378353
24027601104,24027,6581,3186,0.9931779420125071
24027601105,24027,4721,2522,0.9930699930699931
24031701420,24031,6849,2259,1.0
24031701421,24031,2062,1018,1.0
24031701422,24031,3282,1771,1.0
24031701423,24031,4691,2441,1.0
24031701508,24031,4067,2249,1.0
24031701509,24031,6745,3387,1.0
24031701601,24031,2622,1393,1.0
24031701602,24031,7299,3559,1.0
24031703216,24031,3833,1239,1.0
24031703218,24031,1923,92,1.0
24031703219,24031,3393,162,1.0
24031703220,24031,5450,2255,1.0
24031703221,24031,5441,2464,0.9969806763285024
24031704403,24031,1637,695,0.9778247096092925
24031704404,24031,5256,2465,0.9843912591050988
24031704803,24031,3824,2275,0.9847537138389366
24031704804,24031,1688,992,0.9774501300954033
24031704805,24031,2006,1171,0.9925595238095238
24031704806,24031,3257,2341,0.986372745490982
24031705501,24031,2595,845,1.0
24031705502,24031,3924,1561,0.9959079283887468
24031706010,24031,3097,1259,1.0
24031706011,24031,5416,2172,0.997003745318352
24031706012,24031,3344,1467,1.0
24031706013,24031,2961,1211,0.9963662790697675
24033800108,24033,3450,2022,0.9829787234042553
24033800109,24033,3597,1668,1.0
24033800212,24033,4617,2153,0.9748349834983498
24033800213,24033,4892,2897,0.9960912052117263
24033800214,24033,2453,1487,1.0
24033800215,24033,2588,1375,1.0
24033800410,24033,7011,3001,0.9944500504540867
24033800411,24033,3892,2029,0.9834296724470135
24033800412,24033,3618,1516,1.0
24013506200,24013,4890,2222,1.0
24013503000,24013,5433,2450,1.0
24013504202,24013,6479,3094,1.0
24013507500,24013,4670,1566,0.9906956136464333
24013504201,24013,6195,2730,1.0
24510270703,24510,2646,1467,0.9817880794701986
24510271001,24510,2400,1118,1.0
24033800604,24033,1936,947,1.0
24033800701,24033,6090,3076,0.9868842902943749
24033801104,24033,2962,1377,0.5631542219120725
24033801305,24033,6357,3195,0.9975747776879548
24033801805,24033,2423,1292,1.0
24033801904,24033,2942,1439,1.0
24033802201,24033,2012,1005,0.9964726631393298
24033802804,24033,5351,2524,1.0
24033803401,24033,1233,621,1.0
24041960900,24041,4264,1829,0.995579133510168
24041960100,24041,4268,1832,1.0
24025301201,24025,1990,786,0.9949443882709808
24025301602,24025,8243,3780,0.9901601830663616
24025301702,24025,8955,4409,0.9738511824649106
24025302801,24025,3548,1636,0.9916805324459235
24025303201,24025,5703,2840,0.996316758747698
24025303400,24025,4543,1949,0.9963636363636363
24025303603,24025,7027,3134,1.0
24025301202,24025,7203,3724,0.9823714078724946
24025306100,24025,4048,1961,0.9946571682991986
24025306400,24025,6120,2906,0.9841961852861035
24025301301,24025,4597,2354,1.0
24025301401,24025,7384,3887,0.9869843370836091
24025302802,24025,5325,2606,0.9967298888162197
24025302200,24025,3104,1545,0.9790419161676647
24025305200,24025,2613,1270,1.0
24025302400,24025,3922,1850,0.9851616322204557
24025303700,24025,3826,1422,1.0
24025305300,24025,2181,1103,1.0
24025306200,24025,2176,1000,1.0
24025306300,24025,2590,1177,0.9886104783599089
24025304202,24025,6935,3143,1.0
24025302100,24025,2184,983,0.990916597853014
24025302902,24025,3996,2007,1.0
24025303602,24025,3921,1699,1.0
24025305100,24025,7545,3683,1.0
24025301102,24025,3696,1639,1.0
24025301402,24025,2693,1373,1.0
24033805101,24033,4128,2126,1.0
24033801802,24033,3618,1709,1.0
24033801807,24033,4776,2490,0.9985496736765772
24033802104,24033,1885,1029,1.0
24033800601,24033,1891,955,1.0
24033801307,24033,3812,1345,0.9935929029078364
24031704000,24031,6577,3129,1.0
24031704501,24031,3622,1627,0.9915966386554622
24031704503,24031,4148,1838,0.9889233495790872
24031704700,24031,3752,1509,0.9979338842975206
24031705902,24031,4170,1662,0.9834177798249655
24031706007,24031,7561,3020,1.0
24031706009,24031,5357,2065,1.0
24031701408,24031,6700,2659,0.992790627816161
24005400600,24005,2965,1640,1.0
24005402302,24005,5525,2526,1.0
24005440200,24005,2417,1169,0.9930124223602484
24005420900,24005,3580,1675,0.9949494949494949
24005421101,24005,3033,1245,1.0
24005421200,24005,1635,668,1.0
24005440900,24005,3745,1810,1.0
24005441102,24005,4985,2097,1.0
24005450503,24005,6413,2844,1.0
24005450800,24005,3757,1335,1.0
24005451900,24005,2604,1142,0.9954954954954955
24005490302,24005,4996,1135,0.9503649635036496
24005490400,24005,1848,738,0.9935275080906149
24005490500,24005,3703,1452,1.0
24005490603,24005,2175,954,1.0
24005490703,24005,3381,1380,1.0
24005450100,24005,3827,1747,1.0
24005450400,24005,2402,1200,0.9984164687252574
24005451600,24005,2033,1025,1.0
24005490601,24005,2182,986,1.0
24005490900,24005,4338,1949,1.0
24005491201,24005,1560,739,1.0
24005492001,24005,1443,726,1.0
24005492101,24005,3701,1598,1.0
24005450900,24005,4182,1867,0.9863855950812472
24005451100,24005,2261,1027,1.0
24005451500,24005,3750,1624,1.0
24005451702,24005,1833,840,1.0
24005452000,24005,2638,1182,1.0
24005491900,24005,1872,848,1.0
24005491402,24005,2946,1427,0.9934296977660972
24005400900,24005,2044,965,1.0
24005400200,24005,2278,1443,1.0
24005400800,24005,2545,1417,0.9960369881109643
24005401504,24005,6455,3396,0.9968717413972888
24031701312,24031,6528,2860,0.9965834428383705
24510150900,24510,3327,1572,1.0
24510200400,24510,1549,698,1.0
24510200500,24510,2943,1491,1.0
24510250101,24510,4354,2163,1.0
24510250600,24510,0,0,0.0
24510260404,24510,2277,1188,1.0
24510270102,24510,3953,1765,0.9953051643192489
24510270501,24510,3994,1920,1.0
24510270801,24510,4184,2226,1.0
24510271700,24510,5066,2431,1.0
24510280200,24510,5023,2502,1.0
24031700304,24031,8499,4483,1.0
24031700704,24031,3299,1725,0.9880434782608696
24510280301,24510,3731,1781,1.0
24510160801,24510,3128,1509,1.0
24510160802,24510,3375,1567,1.0
24510060300,24510,1931,1074,0.9963503649635036
24510080101,24510,3993,2031,1.0
24510080302,24510,3002,1207,1.0
24510080500,24510,1683,702,1.0
24510120500,24510,2340,1408,1.0
24510130300,24510,2446,1086,1.0
24510130803,24510,2416,1366,1.0
24510140100,24510,4700,2000,0.9936958234830575
24510150500,24510,1582,650,1.0
24510010400,24510,2573,2016,0.9966618979494516
24510020200,24510,1857,1336,0.9977409638554217
24510030100,24510,3355,1816,1.0
24510030200,24510,2327,1533,1.0
24510070100,24510,2889,1220,1.0
24510080800,24510,1452,601,1.0
24510080102,24510,2181,1081,1.0
24510080200,24510,1539,665,1.0
24033806501,24033,5584,2645,1.0
24033806710,24033,5286,2629,1.0
24033806712,24033,3363,1927,0.9881161971830986
24033807000,24033,6923,3069,1.0
24033800507,24033,3231,1986,0.9947494033412888
24033802203,24033,4518,1962,0.9948351211760031
24033802700,24033,3170,1443,1.0
24033803001,24033,2950,1504,1.0
24033803605,24033,7081,3620,1.0
24033803801,24033,2482,1303,1.0
24033804101,24033,3500,1717,0.998422712933754
24003740305,24003,11647,6307,0.946568401658222
24003740701,24003,5737,2938,0.965076660988075
24003740702,24003,9811,5122,0.9277862016679302
24003751200,24003,4254,2025,0.9957446808510638
24003751400,24003,3935,1806,0.9918068132815869
24003751500,24003,7021,3728,0.9937437437437437
24003751600,24003,5197,1472,1.0
24003751700,24003,2866,1448,0.9861191440138809
24003980000,24003,9,2,0.0
24033800413,24033,4157,2134,1.0
24033800513,24033,5530,2810,0.9939393939393939
24033800514,24033,5945,3168,0.9963503649635036
24033800515,24033,4325,2291,0.9846977811782709
24033800516,24033,4017,2049,0.9970489038785835
24033800517,24033,6030,2888,0.9983534577387486
24033800518,24033,3689,1779,1.0
24033800519,24033,4005,1938,1.0
24033800520,24033,1913,1102,1.0
24033800607,24033,5945,3081,0.9932470455824424
24033800608,24033,5086,2698,0.9886666666666667
24033800704,24033,5066,2662,0.9944960440316477
24033800705,24033,4335,2331,0.9864130434782609
24033800706,24033,3905,2033,0.977498918217222
24033800707,24033,3074,1309,1.0
24033801003,24033,5533,2887,0.9855595667870036
24033801004,24033,4965,2657,0.9832026875699889
24033801005,24033,4175,2172,0.9973076923076923
24033801006,24033,3629,2002,0.9870669745958429
24033801208,24033,4359,2206,1.0
24033801209,24033,4965,2466,0.9965800273597811
24033801210,24033,4189,1881,1.0
24033801211,24033,3103,1317,0.9872167344567112
24033801212,24033,3430,1648,0.9953401677539608
24033801213,24033,3806,1636,0.988719960765081
24033801214,24033,4458,1823,0.9930843706777317
24033801215,24033,2724,1392,1.0
24033801216,24033,3815,1905,0.9856648541769649
24033801217,24033,3860,1826,1.0
24033801310,24033,6345,3088,1.0
24033801311,24033,6971,3269,0.9970267591674926
24033801312,24033,4147,2225,0.9951859956236324
24033801313,24033,3412,1753,1.0
24021750506,24021,4456,2075,1.0
24021750701,24021,5503,2876,1.0
24021750702,24021,3895,1967,0.9950226244343892
24021750801,24021,3028,1456,1.0
24021750802,24021,4842,2020,0.995733126454616
24021750803,24021,6318,3362,0.9948537378114843
24021751001,24021,1016,521,0.983679525222552
24021751002,24021,5400,2640,0.997522452771756
24021751003,24021,6133,3213,1.0
24021751004,24021,3987,2013,1.0
24021751201,24021,4953,2116,0.8860239162929746
24021751202,24021,6339,3194,0.9967320261437909
24021751203,24021,2064,907,1.0
24021751301,24021,3667,1519,0.9967320261437909
24021751302,24021,3497,1633,1.0
24021751701,24021,2383,1091,1.0
24021751702,24021,3984,1871,0.9928057553956835
24021751801,24021,4808,2377,0.9922269724057521
24021751802,24021,3551,1639,1.0
24021751901,24021,4641,2245,0.9945867917719234
24021751902,24021,6123,2941,0.994277108433735
24021751903,24021,5909,2957,1.0
24021751904,24021,3344,1544,1.0
24021752001,24021,5072,2569,1.0
24021752101,24021,3202,1564,0.9925690021231423
24021752102,24021,4233,1923,1.0
24021752201,24021,2195,950,1.0
24021752202,24021,4118,2007,1.0
24021752204,24021,7634,3940,1.0
24021752301,24021,4617,2574,0.9893382352941177
24021752302,24021,4114,1863,0.996142719382835
24021752303,24021,3538,1656,1.0
24021752501,24021,4983,2455,0.9956243688993605
24021752502,24021,2607,1175,1.0
24021752601,24021,4233,1909,0.9961587708066582
24021752602,24021,2815,1237,0.994069681245367
24021752603,24021,3792,1880,1.0
24019970600,24019,4606,1991,1.0
24043000100,24043,3250,1651,1.0
24043000200,24043,3530,1793,0.9962370649106302
24043000800,24043,3296,1754,0.9954904171364148
24021751600,24021,2968,1380,1.0
24021752900,24021,3234,1543,0.9591232227488151
24021750100,24021,1475,908,1.0
24003702300,24003,5626,2595,0.9726071543667418
24003706101,24003,3686,1471,0.9723441615452151
24003730300,24003,3470,1674,1.0
24003750102,24003,2892,1462,0.9951923076923077
24003750203,24003,1099,545,0.9651515151515152
24003750300,24003,2953,1420,1.0
24003750803,24003,7645,3609,0.9729930624380575
24003751103,24003,5194,2364,0.9945269741985927
24003706500,24003,5295,2543,0.9744640605296343
24003706700,24003,5873,358,0.0566183574879227
24003730402,24003,6199,3136,0.9968078932095182
24003701102,24003,8296,4501,0.9888911331044233
24003730401,24003,5341,2392,0.9752195734002509
24003730800,24003,2477,1139,0.9895833333333334
24005492500,24005,3059,329,0.9640644361833953
24005492600,24005,3717,1712,1.0
24005980000,24005,0,0,0.0
24005980100,24005,0,0,0.0
24005980200,24005,0,0,0.0
24009990100,24009,0,0,0.0
24011955201,24011,3752,1781,0.9936893203883496
24011955202,24011,2037,888,1.0
24011955301,24011,4224,1832,1.0
24011955302,24011,3179,1509,1.0
24013501001,24013,4312,2069,1.0
24013501002,24013,5406,2466,1.0
24037875500,24037,11042,5451,0.9424581005586592
24037875600,24037,8601,4384,0.9808369182635901
24037875700,24037,7328,3370,0.9925296239052035
24037875801,24037,1617,728,0.36061684460260973
24037875802,24037,4300,2131,0.9714787187362879
24037875901,24037,7097,4056,0.9169467114738358
24037875902,24037,8834,4588,0.9795055989858441
24037876001,24037,4988,2639,0.9877952755905511
24037876002,24037,9658,5181,0.9721615720524017
24037876100,24037,7814,3810,0.9743170674760682
24037876200,24037,6765,2474,0.9986728599867286
24037990000,24037,0,0,0.0
24039930101,24039,6985,2028,1.0
24039930102,24039,4093,1937,1.0
24039930200,24039,1703,697,0.9920508744038156
24039930300,24039,2077,905,1.0
24039930500,24039,4188,1646,1.0
24039930600,24039,2938,1171,1.0
24510020100,24510,1877,1317,0.9978102189781022
24027602303,24027,3881,1870,1.0
24027602800,24027,6079,2951,0.9946539946539946
24027604001,24027,5905,2418,1.0
24027605602,24027,8226,3999,0.9933598937583001
24027606701,24027,2835,1261,1.0
24027606704,24027,6836,3118,0.9841072758877576
24027602306,24027,5630,2388,0.9861062869051754
24027602600,24027,8132,3720,0.9935338768625246
24027602302,24027,7850,4142,0.9910064239828694
24027605503,24027,6469,3207,0.99581356405247
24027602305,24027,3857,1603,1.0
24027605401,24027,4980,2751,0.9913526868437307
24027602700,24027,5426,2409,1.0
24027602900,24027,5126,2704,0.9922942206654991
24027604002,24027,8125,3594,0.9955283596140269
24027605102,24027,10940,4953,0.9915179360311009
24027605402,24027,7061,3257,0.9906059182714889
24027606604,24027,4671,2318,0.9978969505783386
24027601201,24027,8303,4743,0.9776351614157915
24027602100,24027,7662,3468,1.0
24013514100,24013,3655,1764,0.996029776674938
24013502000,24013,3812,1815,1.0
24013505102,24013,5658,2654,0.9979035639412998
24013504100,24013,5121,2636,1.0
24013508200,24013,6954,3258,1.0
24013514202,24013,3528,1653,1.0
24013511000,24013,3712,1839,1.0
24013512000,24013,1442,657,1.0
24013505101,24013,4107,1968,1.0
24005403701,24005,7433,3195,0.9891878904372897
24005404402,24005,6355,3033,0.9942226890756303
24005405000,24005,4704,2046,1.0
24005408302,24005,2986,1252,1.0
24027602304,24027,5085,2179,0.9922765722692166
24027605502,24027,5222,2669,0.9876237623762376
24027606705,24027,1999,928,0.994161801501251
24027606803,24027,5936,2903,0.9953890489913545
24001001503,24001,1882,858,1.0
24027605601,24027,6878,3513,0.990588803088803
24510260403,24510,1840,815,1.0
24510230200,24510,2166,1275,1.0
24510260102,24510,4742,2404,1.0
24510260303,24510,947,388,1.0
24510260800,24510,2704,1475,1.0
24510270401,24510,6211,3075,1.0
24510280401,24510,3606,1594,1.0
24510270302,24510,1837,951,1.0
24510270702,24510,1962,1009,0.9957191780821918
24510270903,24510,4630,1290,1.0
24510271101,24510,1986,1030,1.0
24510271801,24510,2960,1269,1.0
24510260201,24510,5259,2941,0.9641379310344828
24510260401,24510,3533,1689,1.0
24510270301,24510,3089,1591,1.0
24510270802,24510,5738,2755,1.0
24510270804,24510,3172,1757,1.0
24510270805,24510,5278,2520,1.0
24510271102,24510,4496,604,1.0
24510271802,24510,2543,1179,1.0
24510280101,24510,3763,1940,1.0
24510280402,24510,1657,753,1.0
24510280403,24510,5431,2466,1.0
24510271300,24510,2715,1331,1.0
24510250103,24510,3417,1739,0.9936020473448497
24510280102,24510,6292,2599,1.0
24510200800,24510,2075,1061,1.0
24510240200,24510,3218,2264,0.9965679965679966
24510250204,24510,4037,1560,1.0
24510250206,24510,2021,1244,1.0
24510250500,24510,5171,2628,1.0
24510260101,24510,4725,2434,1.0
24510260301,24510,4649,2189,1.0
24510270600,24510,4882,2569,1.0
24510010100,24510,3201,2099,0.9933303690529124
24510010500,24510,1712,1251,1.0
24510070200,24510,2817,1303,1.0
24510070300,24510,885,412,1.0
24510070400,24510,1495,757,1.0
24510080400,24510,1214,599,0.9942857142857143
24510130100,24510,2746,1655,1.0
24510130200,24510,3195,1570,1.0
24510130806,24510,1353,785,1.0
24510200200,24510,2618,1086,1.0
24510200600,24510,2299,1168,1.0
24510200701,24510,5483,2334,1.0
24510270803,24510,7144,3080,1.0
