tract_geoid,fips_code,population,working_age_pop,labor_force_participation
24031701213,24031,7340,3986,0.9813424833797985
24031701215,24031,4826,2629,0.9939329050678087
24031701506,24031,5117,2222,0.9963149078726968
24031703000,24031,1772,897,1.0
24031703208,24031,5617,2234,0.9937621832358674
24031703214,24031,8045,3956,0.9928741092636579
24031703501,24031,6544,3217,1.0
24031703502,24031,2836,1276,0.9583850931677018
24031703602,24031,3135,1630,1.0
24031704000,24031,6606,3128,0.9921918572225321
24031704501,24031,3558,1599,0.9855846235985051
24031704503,24031,4024,1792,0.9853211009174312
24031704700,24031,3516,1361,0.9962586851950829
24031705902,24031,4085,1609,0.9858490566037735
24510190100,24510,2131,927,1.0
24510190200,24510,1886,1044,1.0
24510220100,24510,4335,2560,0.9940204009848751
24510230300,24510,1431,1077,0.9949579831932773
24510250207,24510,2308,1055,1.0
24510250303,24510,2370,1209,0.9965034965034965
24510260202,24510,5529,2863,1.0
24009860702,24009,3423,1478,0.9932998324958124
24009861001,24009,1055,485,1.0
24009860701,24009,3001,1345,0.9903474903474904
24009860802,24009,4748,2354,0.9956027849028949
24009860200,24009,6087,2755,0.9900332225913622
24021752301,24021,5059,2694,0.9896057347670251
24021752302,24021,4046,1738,0.9956689124157844
24021752303,24021,3809,1685,1.0
24021752501,24021,4952,2438,0.9942058623040219
24021752502,24021,2492,1129,1.0
24021752601,24021,4138,1861,0.9962546816479401
24021752602,24021,3185,1478,0.9776214833759591
24021752603,24021,3830,1804,0.9943848902501277
24021752801,24021,2028,932,0.9936936936936936
24021752802,24021,3679,1584,0.998061076102763
24021753001,24021,4724,2255,1.0
24031706007,24031,7321,2963,1.0
24031706009,24031,5449,2121,0.993375046006625
24031701408,24031,6624,2742,1.0
24033803612,24033,3020,1422,1.0
24021752001,24021,5085,2601,1.0
24021752101,24021,3399,1660,1.0
24021752102,24021,4474,1996,1.0
24021752201,24021,2292,1023,1.0
24021752202,24021,4241,2048,0.995958688819039
24021752204,24021,8390,4271,1.0
24005400600,24005,3049,1683,1.0
24005402302,24005,5552,2521,1.0
24005440200,24005,2414,1138,0.9923838537699924
24005420900,24005,3469,1687,0.9950666008880118
24005421101,24005,2946,1247,1.0
24005421200,24005,1690,734,1.0
24005440900,24005,3904,1914,1.0
24005441102,24005,4883,2049,1.0
24005450503,24005,6382,3057,1.0
24005450800,24005,4103,1468,1.0
24005451900,24005,2520,1174,0.995777027027027
24005490302,24005,4782,1058,0.9546413502109705
24005490400,24005,1843,796,1.0
24005490500,24005,3661,1365,1.0
24005490603,24005,2272,1010,1.0
24005490703,24005,3215,1410,1.0
24005450100,24005,3846,1772,1.0
24005450400,24005,2312,1083,0.9963833634719711
24005451600,24005,1985,969,1.0
24005490601,24005,2166,1016,1.0
24005490900,24005,4335,1881,1.0
24005491201,24005,1597,743,1.0
24005492001,24005,1339,685,1.0
24005492101,24005,3713,1505,1.0
24003750804,24003,3522,1669,0.9921722113502935
24003731307,24003,6519,3324,0.9919273461150353
24003730502,24003,6208,3002,1.0
24003730504,24003,7906,4491,0.990530303030303
24003731002,24003,3449,1567,0.9964521033958439
24003731310,24003,5356,2556,0.9788034188034188
24003731311,24003,7497,3947,0.9741398202936664
24003740102,24003,9937,6076,0.9581596188207266
24009990100,24009,0,0,0.0
24011955202,24011,2091,927,1.0
24011955301,24011,4381,1885,1.0
24003740105,24003,3860,1941,0.9687652513421181
24003706401,24003,7250,3456,0.9943655071043606
24003706402,24003,3340,1720,0.9922560660815695
24003730700,24003,7339,3194,0.9977232481659499
24003731203,24003,6963,3177,0.9922769640479361
24003740500,24003,10824,6245,0.9948193592365372
24003740601,24003,4244,2072,0.5920985120574653
24003750101,24003,4264,2045,0.9871541501976284
24003750801,24003,6263,2989,0.9810214903711973
24003731201,24003,6642,2711,0.9839527027027027
24003740103,24003,8739,4547,0.9655850540806293
24003730902,24003,3864,1542,0.9612365063788028
24003750202,24003,3458,1735,0.9952904238618524
24003740104,24003,8818,4604,0.9824222522696543
24003707001,24003,6138,2833,0.9936397802833189
24005400701,24005,2909,1648,1.0
24005401101,24005,5677,3082,1.0
24005401200,24005,3061,1461,1.0
24005401302,24005,2745,1411,1.0
24033802404,24033,4627,2144,1.0
24033802901,24033,4234,1853,0.9958601655933763
24033803300,24033,4274,1928,1.0
24033803516,24033,4882,2633,1.0
24033803519,24033,6004,2946,0.9892502756339581
24033803601,24033,3494,1527,0.9962943356273161
24033804300,24033,3632,1653,1.0
24031701312,24031,6703,2894,0.9972561736093789
24031701415,24031,7567,3373,0.9964226091104221
24031701417,24031,5985,3477,1.0
24031701900,24031,3249,1934,0.9965884861407249
24031702102,24031,3486,1587,0.9945054945054945
24031702301,24031,3661,1928,1.0
24031702700,24031,7615,3550,0.9944916226761533
24031702401,24031,2496,1258,0.9922928709055877
24031702500,24031,7478,4964,0.9975383450104147
24031702601,24031,4433,2988,0.9944035346097202
24031703100,24031,4702,2305,0.9906001446131598
24031703800,24031,3826,2234,0.9885284810126582
24510272004,24510,3898,1648,1.0
24510120202,24510,5975,1614,1.0
24510272005,24510,3395,1331,1.0
24510272006,24510,3534,1158,1.0
24510272007,24510,4635,1932,1.0
24510280500,24510,2238,960,1.0
24510020100,24510,1713,1163,0.9961948249619482
24510060100,24510,2974,1666,1.0
24510090200,24510,2903,1474,1.0
24510090600,24510,3117,1423,1.0
24510090900,24510,2466,1001,0.9820295983086681
24510100100,24510,2233,1161,1.0
24510150100,24510,2192,980,1.0
24510150900,24510,3359,1658,1.0
24510200400,24510,1624,763,1.0
24510200500,24510,2866,1463,1.0
24021751802,24021,3385,1564,1.0
24021751903,24021,6057,3005,1.0
24021751801,24021,4727,2334,0.9950682852807283
24021751901,24021,4500,2148,0.992398327632079
24021751902,24021,5859,2820,1.0
24021751904,24021,3476,1546,0.9958592132505176
24033802106,24033,3969,2073,1.0
24033802107,24033,3806,2030,1.0
24033802407,24033,3383,1890,1.0
24033802408,24033,1725,1016,1.0
24033803520,24033,4514,1830,1.0
24033803521,24033,6219,3010,0.9976119402985074
24033803522,24033,3535,1937,1.0
24033803523,24033,3879,1576,0.9948431456811345
24033803524,24033,4347,2038,1.0
24033803525,24033,2221,1293,0.9921259842519685
24033803526,24033,3425,1758,0.9967992684042066
24033803527,24033,3296,1685,1.0
24033804801,24033,2720,1745,1.0
24033804802,24033,2801,1607,1.0
24033805906,24033,3328,1850,0.9942224362060664
24033805907,24033,4021,2362,1.0
24033805908,24033,2153,1219,1.0
24033805909,24033,4699,2745,1.0
24033806713,24033,3846,1979,0.9807507218479307
24033806714,24033,4564,2315,1.0
24033807409,24033,4250,2136,1.0
24033807410,24033,4210,1994,0.9936993699369937
24035810901,24035,5289,2532,0.9907637655417407
24035810902,24035,2982,1269,0.9935979513444302
24035990000,24035,0,0,0.0
24035990100,24035,0,0,0.0
24035990200,24035,0,0,0.0
24037875000,24037,6378,3154,0.9891016200294551
24037875100,24037,5726,2448,1.0
24031701216,24031,5056,3213,0.9951908626390141
24031701314,24031,3157,1580,0.9933503836317136
24031701315,24031,4555,2273,1.0
24031701316,24031,6419,2736,1.0
24031701317,24031,4437,1867,0.9974619289340102
24031701418,24031,3492,1894,0.9972260748959778
24031701421,24031,1927,966,1.0
24031701422,24031,2900,1577,1.0
24031701509,24031,6797,3383,1.0
24031701420,24031,7024,2229,1.0
24031701423,24031,5172,2670,1.0
24031701508,24031,3949,2128,1.0
24031701601,24031,2634,1321,1.0
24031700607,24031,7683,3685,1.0
24031700811,24031,4336,2099,0.9902755267423015
24031700817,24031,7200,4336,0.9905936454849499
24031701102,24031,6453,3258,0.9991843393148451
24031701306,24031,2950,1295,1.0
24031701201,24031,5902,2874,1.0
24031701205,24031,6991,3146,0.9936674008810573
24031701210,24031,3988,1563,1.0
24031701303,24031,3423,1330,0.9827201783723523
24031701409,24031,4408,1887,1.0
24031701503,24031,6529,2961,0.9968652037617555
24031702402,24031,4649,2691,1.0
24031703201,24031,7958,3738,0.9931120851596744
24031703215,24031,3613,1640,0.9930727362691737
24510200800,24510,2128,1030,1.0
24510240200,24510,2944,1883,0.9966442953020134
24510250204,24510,4241,1604,1.0
24510250206,24510,2216,1171,1.0
24510250500,24510,4417,2360,1.0
24510260101,24510,4997,2492,1.0
24510260301,24510,4880,2200,1.0
24510270600,24510,4980,2712,1.0
24510010100,24510,3022,2116,0.9922374429223745
24510010500,24510,1976,1416,1.0
24510070200,24510,3028,1319,1.0
24510070300,24510,856,438,1.0
24510070400,24510,1546,785,1.0
24510080400,24510,1280,628,0.9929453262786596
24510130100,24510,2728,1768,1.0
24510130200,24510,2723,1257,1.0
24510130806,24510,1437,867,1.0
24510200200,24510,2345,901,1.0
24510200600,24510,2292,1169,1.0
24510200701,24510,4905,2097,1.0
24510270803,24510,6846,3048,0.9966947115384616
24510270901,24510,4348,2006,1.0
24510271400,24510,4040,1573,1.0
24510271600,24510,4310,2263,1.0
24033800106,24033,2593,1387,0.994583615436696
24021753002,24021,2799,1234,1.0
24021765100,24021,3860,2061,1.0
24021766800,24021,5815,1975,0.989209885137487
24021767500,24021,2606,1161,1.0
24021767600,24021,2962,1401,0.9987317691819911
24021770700,24021,3487,1595,1.0
24021772200,24021,1351,808,1.0
24021773500,24021,4400,2191,0.9960954446854664
24021775302,24021,4645,2311,0.9968652037617555
24021775400,24021,3764,1879,1.0
24021775600,24021,3833,2019,0.9948622139187295
24025301105,24025,3837,1889,0.9958176495190297
24025301106,24025,4215,2011,0.9897435897435898
24025301107,24025,3285,1701,1.0
24025301108,24025,3221,1613,0.9909136799596163
24025301204,24025,4130,2246,0.9948289578361177
24025301205,24025,4377,2425,0.9893225331369662
24025301703,24025,4896,2621,0.9793966151582045
24025301704,24025,3396,1857,0.9642686993806574
24025303101,24025,6107,2992,0.9908473575435489
24025303102,24025,2814,1233,0.9841688654353562
24037875902,24037,8672,4522,0.9707436001625356
24037876001,24037,5600,2890,0.9979452054794521
24037876002,24037,9845,5109,0.9560922063666301
24037876100,24037,7518,3627,0.9875305623471883
24037876200,24037,6689,2343,0.983327662470228
24037990000,24037,0,0,0.0
24039930101,24039,6925,1932,1.0
24039930102,24039,3860,1724,1.0
24039930200,24039,1679,640,1.0
24003740400,24003,6074,5021,0.0
24003741000,24003,2509,1216,0.9813278008298755
24003750900,24003,3058,1522,1.0
24003751000,24003,3993,2056,0.9739459971577451
24003702500,24003,6367,3139,0.978242441367618
24003702100,24003,6798,3131,0.9932432432432432
24031700720,24031,3480,1698,0.9935205183585313
24031700722,24031,5044,2834,1.0
24031700723,24031,3770,1208,0.959366391184573
24031700724,24031,3780,1915,1.0
24031700721,24031,3405,1719,0.9885572139303482
24031700820,24031,2659,1365,1.0
24031700822,24031,1847,929,1.0
24031700823,24031,3523,1798,0.995147986414362
24510260403,24510,1681,804,1.0
24510230200,24510,2044,1200,1.0
24510260302,24510,6986,3174,1.0
24510260700,24510,2884,1540,1.0
24510260900,24510,3139,2332,1.0
24510261000,24510,2803,1385,1.0
24510270101,24510,1511,773,1.0
24510271900,24510,3815,1590,1.0
24510272003,24510,6122,2322,1.0
24033801211,24033,3421,1467,0.9881145326850351
24033801212,24033,3104,1496,0.9942648592283628
24033801213,24033,3743,1568,0.9929859719438878
24033801214,24033,4276,1652,0.9913793103448276
24033801215,24033,2765,1496,1.0
24033801216,24033,3851,1865,1.0
24033801217,24033,4165,1914,0.9927634554500226
24033801310,24033,6186,3060,1.0
24033801311,24033,7643,3466,0.9963985594237695
24033801312,24033,4042,2149,0.995171202809482
24033803608,24033,6057,2807,1.0
24033803613,24033,5911,3092,1.0
24033800211,24033,3532,1670,0.9977272727272727
24033800409,24033,6107,2923,1.0
24510280302,24510,2464,1182,1.0
24510200702,24510,1089,507,1.0
24510230100,24510,1828,1189,1.0
24510250205,24510,4006,2010,1.0
24510270402,24510,3611,1645,1.0
24510250402,24510,4451,2346,1.0
24510260501,24510,5509,2788,0.9958706125258087
24510261100,24510,1792,1310,0.9924137931034482
24510270502,24510,4261,2340,1.0
24510270703,24510,2629,1482,0.9722064662507091
24510271001,24510,2479,1174,1.0
24027606601,24027,3023,1293,0.9789808917197452
24033806501,24033,5436,2637,1.0
24033806710,24033,5108,2518,1.0
24033806712,24033,3040,1617,0.9800734137388568
24033807000,24033,6904,2897,1.0
24033800507,24033,3082,1905,0.9929113924050633
24033802203,24033,4447,1868,0.9936762225969646
24033802700,24033,3199,1468,1.0
24033803001,24033,3123,1513,1.0
24033803605,24033,6990,3532,1.0
24033803801,24033,2423,1224,1.0
24033804101,24033,3564,1805,1.0
24033804102,24033,5903,3046,1.0
24033804400,24033,2667,1269,0.9846475924633635
24033805000,24033,6373,2987,1.0
24033806100,24033,4177,2262,1.0
24033806900,24033,5404,3037,0.9958567623557265
24033807102,24033,2502,1420,1.0
24033807407,24033,5875,2886,1.0
24033800408,24033,7526,3495,0.9954976303317535
24033800403,24033,3823,1879,0.9894398530762167
24033800606,24033,5362,3094,0.9963581183611533
24033801407,24033,6407,3189,1.0
24039930300,24039,2248,913,1.0
24039930500,24039,4223,1701,1.0
24039930600,24039,2854,1136,1.0
24039990100,24039,0,0,0.0
24041960201,24041,3939,1145,1.0
24041960501,24041,4734,2124,1.0
24041960502,24041,3825,1434,0.991076740035693
24041990000,24041,0,0,0.0
24045010501,24045,5456,2285,1.0
24045010502,24045,9664,2701,0.9972253052164262
24045010605,24045,4255,1885,0.9967728922952803
24045010606,24045,4290,1826,1.0
24047950000,24047,1739,771,1.0
24047950100,24047,2301,1046,0.9935117599351176
24047950300,24047,3047,1121,1.0
24047950400,24047,2896,1273,1.0
24047950600,24047,3042,1023,0.9905454545454545
24047950700,24047,2417,929,1.0
24013507601,24013,4957,2324,1.0
24013507801,24013,5872,2679,1.0
24013510000,24013,1496,635,0.9973579920739762
24013507602,24013,4095,1876,1.0
24013507802,24013,4728,2159,1.0
24013514201,24013,5233,2342,0.9974973185555953
24013507702,24013,3713,1640,1.0
24035810800,24035,5853,2672,0.9963144963144963
24035810500,24035,5374,2218,0.9964002879769619
24035810200,24035,2674,1178,1.0
24035810300,24035,4593,2160,0.9987212276214834
24035811000,24035,4130,1927,1.0
24035810700,24035,4031,1866,0.9917234664070107
24035810400,24035,6128,3127,1.0
24035810600,24035,5152,2240,0.9952932657494569
24035810100,24035,3149,1345,1.0
24017850902,24017,5714,2796,1.0
24005401506,24005,5103,2845,1.0
24005401507,24005,5942,3078,1.0
24005402406,24005,5698,3124,1.0
24005402509,24005,10119,5115,0.9973958333333334
24005403401,24005,3504,1504,1.0
24005403402,24005,5622,2396,1.0
24005404101,24005,6178,3441,1.0
24005404102,24005,6033,3122,1.0
24005404403,24005,5091,2361,1.0
24005411302,24005,3804,1796,0.9852871381110584
24005411406,24005,4119,1894,1.0
24005420301,24005,2459,1290,1.0
24005410200,24005,4898,2175,1.0
24005404600,24005,2806,1294,1.0
24027605103,24027,5161,2124,1.0
24027605104,24027,5332,2368,0.9952450621799561
24027605504,24027,2647,1360,1.0
24027605505,24027,6116,2899,0.9898658718330849
24027606606,24027,5369,2645,0.9907731466751512
24027606607,24027,5014,2387,1.0
24027606706,24027,4975,2401,0.9752066115702479
24027606707,24027,3821,1979,0.9950248756218906
24027606805,24027,4474,2075,0.9881634211531118
24027606806,24027,8107,3852,0.9743303571428571
24027606904,24027,4843,2538,0.9940890125173852
24027606905,24027,6725,3709,1.0
24027606906,24027,6359,3372,0.9821133736929004
24027606907,24027,6720,3600,0.9779519843214111
24005404201,24005,5962,3218,1.0
24005402505,24005,3686,1724,1.0
24005402604,24005,6125,2790,1.0
24005403601,24005,4702,2089,1.0
24510260102,24510,4625,2314,1.0
24510260303,24510,912,423,1.0
24510260800,24510,2527,1354,1.0
24510270401,24510,5625,2814,1.0
24510280401,24510,3479,1551,1.0
24510270302,24510,1916,997,1.0
24510270702,24510,1955,1008,0.995819397993311
24510270903,24510,4810,1429,1.0
24510271101,24510,2001,1054,1.0
24510271801,24510,2902,1199,1.0
24510260201,24510,5699,3070,0.9677530017152659
24510260401,24510,3710,1749,1.0
24510270301,24510,3173,1554,1.0
24510270802,24510,5205,2342,1.0
24510270804,24510,3109,1870,1.0
24510270805,24510,5312,2532,1.0
24510271102,24510,4505,582,0.9969558599695586
24510271802,24510,2567,1140,1.0
24510280101,24510,3869,2032,1.0
24510280402,24510,1634,783,1.0
24510280403,24510,5264,2394,1.0
24510271300,24510,2575,1230,1.0
24510250103,24510,3411,1811,1.0
24510280102,24510,6177,2454,1.0
24037875201,24037,5085,2495,0.9938428105758783
24037875202,24037,6123,2965,0.9976211715730003
24037875300,24037,2992,1121,0.9896526237989652
24037875400,24037,6420,2747,0.9975054568132211
24037875500,24037,11615,5603,0.9584014532243416
24037875600,24037,8610,4509,0.9689320388349515
24037875700,24037,7438,3355,0.9869364754098361
24037875801,24037,1552,665,0.35356200527704484
24013504202,24013,6516,3148,1.0
24013507500,24013,4914,1630,0.9926017262638718
24033800605,24033,4883,2593,0.9838308457711443
24033801309,24033,3464,1636,0.9875435974090683
24033801405,24033,4031,2085,0.9933361099541858
24033801406,24033,2781,1233,1.0
24033802002,24033,3630,1715,1.0
24033802406,24033,2382,1315,1.0
24033803606,24033,5681,2733,1.0
24033803900,24033,3664,1847,1.0
24033804002,24033,4387,2037,0.9986888111888111
24033805904,24033,3401,1741,1.0
24033806200,24033,3909,1966,0.9940298507462687
24033806300,24033,2708,1547,0.9963811821471653
24033800103,24033,2255,1243,0.9957805907172996
24033807408,24033,6065,3069,1.0
24033800105,24033,3759,1942,0.9943235572374646
24033800206,24033,4014,2263,1.0
24033800210,24033,3048,1833,0.9931650893796005
24033800504,24033,4899,2399,0.9928083423229054
24033805202,24033,3731,2272,1.0
24033802301,24033,4059,1958,1.0
24033801707,24033,6137,3326,0.9949968730456535
24033801708,24033,3612,1786,0.9906633906633907
24033801905,24033,5989,3137,0.9864745663040282
24033802204,24033,6347,3091,1.0
24005404502,24005,3905,2033,1.0
24005404800,24005,1954,938,0.9955197132616488
24043000500,24043,5533,2782,1.0
24043010400,24043,8434,3496,1.0
24043010500,24043,6312,2905,1.0
24043011600,24043,3048,1385,1.0
24043010801,24043,4541,1853,0.9881006864988559
24043011301,24043,4958,2429,1.0
24043011000,24043,6480,5020,0.0
24043010300,24043,7662,3364,1.0
24005404900,24005,4287,2030,1.0
24005411408,24005,3686,2151,1.0
24005420302,24005,2515,1334,1.0
24005420500,24005,3490,1719,1.0
24005420701,24005,3200,1801,1.0
24005420702,24005,1975,905,1.0
24005421300,24005,3181,1494,1.0
24005430200,24005,2653,1369,1.0
24005440701,24005,7431,3803,1.0
24005440702,24005,4383,2406,0.9918427882832778
24005450200,24005,3210,1319,1.0
24005450504,24005,5818,2747,1.0
24025302901,24025,2847,1219,1.0
24025303900,24025,2304,1107,1.0
24025304201,24025,6473,2837,1.0
24025301601,24025,6508,2935,0.9941785252263907
24005406000,24005,5761,2748,1.0
24005408800,24005,2495,1238,1.0
24005410100,24005,5592,2365,1.0
24005421000,24005,1814,748,1.0
24005430101,24005,4984,2409,1.0
24045010800,24045,6648,2475,1.0
24045010701,24045,4397,2079,0.9966763606148733
24045010102,24045,3613,1523,0.9949723479135244
24045000100,24045,6298,2634,1.0
24045000200,24045,1742,861,1.0
24045010101,24045,6140,2659,0.9874364343404128
24045010200,24045,5417,2150,1.0
24045010603,24045,7031,3655,1.0
24015030501,24015,4247,1903,1.0
24015030100,24015,4455,1802,0.9932801343973121
24015030400,24015,5172,2380,1.0
24015030601,24015,3797,1793,1.0
24015030903,24015,5532,2791,1.0
24015031202,24015,5343,2583,1.0
24015030700,24015,4887,2298,1.0
24015030904,24015,7854,3492,1.0
24015031201,24015,6010,3008,1.0
24015031400,24015,4114,1864,1.0
24015030200,24015,5013,2419,1.0
24015030503,24015,5388,2853,1.0
24025303300,24025,6203,2536,1.0
24025301302,24025,6794,3215,1.0
24001000300,24001,2736,1147,0.9832826747720365
24001000500,24001,2317,821,1.0
24001001700,24001,5090,1953,1.0
24001001200,24001,3146,1243,1.0
24001001900,24001,2804,1289,0.9977358490566037
24001002100,24001,3179,1374,0.997907949790795
24001001502,24001,2037,771,1.0
24001001800,24001,4616,1078,0.9949899799599199
24001002000,24001,5550,2475,1.0
24001001300,24001,5308,3732,1.0
24001000200,24001,3916,2274,1.0
24001000700,24001,3359,1258,1.0
24031704200,24031,2269,1039,0.9865079365079366
24031705000,24031,4771,2168,0.8392171910974674
24031700103,24031,5178,2338,0.9967213114754099
24031700306,24031,7537,3766,0.9967837704106878
24031700606,24031,4280,2009,0.9837495045580658
24031700604,24031,6424,2981,0.9918485406258217
24031700710,24031,6851,3582,0.9971119133574007
24031700716,24031,8891,4148,1.0
24031700904,24031,3229,1785,0.990745501285347
24031701001,24031,5896,2591,0.9985083532219571
24031701004,24031,5856,2416,0.9929873772791024
24031700308,24031,5862,3117,0.9908779931584949
24031700400,24031,2075,823,1.0
24031700610,24031,2193,881,0.9878472222222222
24031700713,24031,6202,3206,1.0
24031701211,24031,6633,3685,0.9886853448275862
24047950800,24047,4905,2141,1.0
24047950900,24047,1893,835,0.9935779816513761
24047951000,24047,4739,2211,1.0
24047951100,24047,7000,2290,1.0
24047951200,24047,3389,1425,1.0
24047951300,24047,2695,1158,1.0
24047951400,24047,3385,1416,1.0
24047951500,24047,4495,1775,1.0
24047951700,24047,3621,1643,0.9952178533475027
24047980000,24047,0,0,0.0
24047990000,24047,0,0,0.0
24510120201,24510,2217,1254,1.0
24510250101,24510,4340,2201,1.0
24510250600,24510,0,0,0.0
24510260404,24510,2252,1205,1.0
24510270102,24510,3705,1672,0.9951385512882839
24510270501,24510,4130,1946,1.0
24510270801,24510,4183,2248,1.0
24510271700,24510,4813,2021,1.0
24510280200,24510,4960,2169,1.0
24510280301,24510,3849,2033,1.0
24510160801,24510,2940,1309,1.0
24510160802,24510,3414,1560,1.0
24510060300,24510,1865,1104,0.9955516014234875
24510080101,24510,3976,2055,1.0
24510080302,24510,2715,1075,1.0
24510080500,24510,1479,572,1.0
