tract_geoid,fips_code,population,working_age_pop,labor_force_participation
24003731103,24003,5666,2921,0.9817781966698084
24003731104,24003,5605,2729,0.9799574855754631
24003731105,24003,3354,1524,0.964951950254381
24003731106,24003,4523,2170,0.9906681597611049
24003731107,24003,3846,1443,0.9836280288146693
24003731201,24003,6383,2790,0.9812518027112778
24003731205,24003,5146,2319,0.9660732280819617
24003731206,24003,3559,1689,0.9757442116868799
24003731207,24003,3373,1520,1.0
24003731208,24003,4330,2094,1.0
24003731209,24003,5024,2604,0.9920634920634921
24003731210,24003,2273,1067,1.0
24003731303,24003,6709,2809,1.0
24003731306,24003,6072,2714,0.9827288428324698
24003731307,24003,5720,2879,1.0
24003731308,24003,4218,2063,0.9585376727596968
24003731309,24003,5115,2782,1.0
24003731310,24003,5016,2300,0.9898952095808383
24003731312,24003,4402,2289,0.9899140829286515
24003731313,24003,3574,2080,0.9604377104377104
24003740103,24003,8806,4510,0.9447236180904522
24003740104,24003,8702,4584,0.9732752084912812
24003740105,24003,4015,2238,0.9851551956815114
24003740106,24003,3065,1804,0.9076154806491885
24003740107,24003,3364,2151,0.931657848324515
24003740108,24003,5218,2857,0.9901819231879873
24003740203,24003,5479,2709,0.9900257400257401
24003740204,24003,4430,2249,0.977433628318584
24003740205,24003,2800,1234,0.9891146589259797
24003740303,24003,5212,2499,0.9661261261261261
24003740304,24003,6425,3754,0.8607773851590106
24003740305,24003,10810,5972,0.8918564640340816
24003740400,24003,5535,4758,0.0
24003740501,24003,5981,3436,0.9485346676197284
24003740502,24003,4919,2876,0.9912227602905569
24003740601,24003,5752,2971,0.6641114982578398
24003740602,24003,3441,1785,0.6681472081218274
24003740603,24003,3316,1225,0.30443630443630443
24003740701,24003,6770,3512,0.9414579228820715
24003740703,24003,6455,2879,0.9585705249841873
24003740704,24003,5380,2664,0.9413099870298314
24003740800,24003,4887,1810,1.0
24003740900,24003,8232,4020,0.9738880283248507
24003741000,24003,2885,1541,0.9647661755285074
24003750101,24003,4644,2213,0.9867821330902461
24003750102,24003,2502,1141,0.9963476990504018
24003750201,24003,3500,1546,1.0
24003750204,24003,4895,2205,0.9769383697813121
24003750300,24003,2626,1372,1.0
24003750400,24003,4081,1661,0.9798301486199575
24003750801,24003,6370,2780,0.9604872251931076
24003750803,24003,6782,3539,0.9899691358024691
24003750804,24003,3961,1561,0.9707602339181286
24003750900,24003,2908,1404,0.9728424864212432
24003751000,24003,4003,2152,0.9682866556836903
24003751102,24003,4384,2378,0.9868073878627969
24003751103,24003,5132,2339,0.9911323328785812
24003751200,24003,4838,2304,0.9599563159810702
24003751400,24003,4314,1925,0.9736273238218763
24003751500,24003,7159,3001,0.9949593951274153
24003751600,24003,5127,1286,0.9750467872738615
24003751700,24003,2771,1211,0.9785819793205317
24003980000,24003,7,2,0.0
24003990000,24003,0,0,0.0
24005400100,24005,4439,834,0.9858281665190434
24005400200,24005,2786,1412,1.0
24005400400,24005,5496,2018,0.9914354230900994
24005400500,24005,2722,985,1.0
24005400600,24005,3287,1625,1.0
24005400701,24005,2930,1606,1.0
24005400702,24005,2190,937,1.0
24005400800,24005,2905,1340,0.9930981595092024
24005400900,24005,2054,892,0.9864724245577523
24005401000,24005,2342,883,1.0
24005401101,24005,6162,2698,1.0
24005401102,24005,808,356,1.0
24005401200,24005,3576,1566,1.0
24005401301,24005,4108,1939,1.0
24005401302,24005,3066,1503,1.0
24005401400,24005,1705,795,1.0
24005401503,24005,6359,2754,0.9868751745322536
24005401504,24005,7736,3320,1.0
24005401505,24005,4680,2087,0.9963636363636363
24005401506,24005,4501,2614,1.0
24005401507,24005,6773,3297,1.0
24005402201,24005,3553,1677,1.0
24005402202,24005,1629,820,1.0
24005402302,24005,5734,2642,1.0
24005402303,24005,6910,3168,1.0
24005402304,24005,3334,1612,1.0
24005402305,24005,2458,1286,1.0
24005402306,24005,4391,2275,1.0
24005402307,24005,6153,2959,1.0
24005402403,24005,2128,918,1.0
24005402404,24005,5591,2397,1.0
24005402405,24005,3840,1875,1.0
24005402407,24005,1159,619,1.0
24005402408,24005,2252,1167,1.0
24005402409,24005,4086,2154,1.0
24005402503,24005,4864,2236,1.0
24005402504,24005,4966,2061,1.0
24005402505,24005,3444,1484,1.0
24005402506,24005,4588,2224,1.0
24005402510,24005,5093,2464,1.0
24005402511,24005,5277,2971,1.0
24005402602,24005,2039,1124,1.0
24005402603,24005,5878,2904,1.0
24005402604,24005,7533,2933,1.0
24005403100,24005,2409,972,1.0
24005403201,24005,3327,1462,1.0
24005403202,24005,2159,856,1.0
24005403300,24005,2392,1062,1.0
24005403401,24005,3691,1590,1.0
24005403402,24005,4829,1866,1.0
24005403500,24005,5555,2144,1.0
24005403601,24005,4849,2008,0.9936967000370782
24005403602,24005,6416,3142,1.0
24005403702,24005,6040,2578,1.0
24005403703,24005,2478,704,1.0
24005403704,24005,4698,1803,1.0
24005403801,24005,1317,507,1.0
24005403802,24005,2947,981,1.0
24005403803,24005,3339,1187,1.0
24005404101,24005,6811,3740,1.0
24005404102,24005,5998,3341,1.0
24005404201,24005,6128,2946,1.0
24005404202,24005,8377,3632,1.0
24005404402,24005,6299,2759,1.0
24005404403,24005,5185,2462,1.0
24005404404,24005,6233,2679,1.0
24005404501,24005,6677,3262,1.0
24005404502,24005,3694,1919,1.0
24005404600,24005,2542,985,0.9944367176634215
24005404800,24005,2138,963,0.9959016393442623
24005404900,24005,4574,1831,1.0
24005405000,24005,4805,2089,1.0
24005406000,24005,5786,2601,1.0
24005407001,24005,3230,1175,1.0
24005407002,24005,5624,2385,0.9961327747341283
24005408100,24005,5981,2493,1.0
24005408200,24005,1959,795,1.0
24005408302,24005,2970,1194,1.0
24005408303,24005,3217,1442,1.0
24005408304,24005,4870,1703,1.0
24005408400,24005,1265,566,1.0
24005408502,24005,5657,1838,1.0
24005408503,24005,4336,2378,1.0
24005408505,24005,3769,1659,1.0
24005408506,24005,5107,2781,1.0
24005408507,24005,6462,4058,0.9959436888570747
24005408601,24005,4409,2006,1.0
24005408602,24005,1955,707,1.0
24005408702,24005,2378,851,1.0
24005408703,24005,6943,3169,0.9862431215607804
24005408704,24005,5474,2226,1.0
24005408800,24005,2602,1396,0.998678122934567
24005408900,24005,2595,1200,1.0
24005410100,24005,6115,2468,1.0
24005410200,24005,4998,2177,1.0
24005411101,24005,2196,905,1.0
24005411102,24005,3389,1208,0.9950193691200886
24005411201,24005,3018,1163,1.0
24005411202,24005,4200,1500,1.0
24005411302,24005,4150,1972,0.9889624724061811
24005411303,24005,6628,3122,1.0
24005411306,24005,5902,3011,1.0
24005411307,24005,3523,1850,0.981421272642824
24005411308,24005,4169,1639,1.0
24005411309,24005,8689,4065,0.9943883277216611
24005411404,24005,3603,1599,1.0
24005411406,24005,4297,1796,1.0
24005411408,24005,3942,2015,1.0
24005411409,24005,4721,2258,1.0
24005411410,24005,4992,2277,1.0
24005411411,24005,2962,1234,1.0
24005411412,24005,4070,1940,1.0
24005411413,24005,3336,171,1.0
24005420100,24005,3593,1640,1.0
24005420200,24005,3319,1469,0.9944659656889873
24005420301,24005,2358,1110,1.0
24005420302,24005,2584,1202,1.0
24005420303,24005,1257,656,1.0
24005420401,24005,7541,3589,1.0
24005420402,24005,2188,1026,0.9982832618025751
24005420500,24005,3704,1679,1.0
24005420600,24005,4720,1821,1.0
24005420701,24005,3235,1456,1.0
24005420702,24005,2422,1056,1.0
24005420800,24005,3287,1431,1.0
24005420900,24005,3503,1623,0.9909139497594869
24005421000,24005,2010,762,1.0
24005421101,24005,2936,1257,1.0
24005421102,24005,2589,1213,1.0
24005421200,24005,1841,892,1.0
24005430101,24005,4745,2484,1.0
24005430104,24005,2761,1273,0.9971711456859972
24005430200,24005,2946,1381,0.9843373493975903
24005430300,24005,6364,2960,1.0
24005430400,24005,4221,2138,0.9963414634146341
24005430600,24005,2340,1288,1.0
24005430700,24005,5339,2741,1.0
24005430800,24005,3718,1838,0.9918269230769231
24005430900,24005,4044,2245,0.9751712328767124
24005440100,24005,4521,2354,1.0
24005440200,24005,2473,1154,1.0
24005440300,24005,1998,1116,0.9920948616600791
24005440400,24005,6100,3039,1.0
24005440500,24005,3298,1532,1.0
24005440600,24005,2310,1107,0.996852871754524
24005440701,24005,6516,3386,1.0
24005440702,24005,5206,2824,0.9918193717277487
24005440800,24005,3689,1888,1.0
24005440900,24005,4024,1817,1.0
24005441000,24005,4082,1750,1.0
24005441101,24005,2274,1106,0.9958847736625515
24005441102,24005,5094,2211,1.0
24005450100,24005,3734,1601,1.0
24005450200,24005,3225,1568,1.0
24005450300,24005,3336,1542,1.0
24005450400,24005,2341,1111,0.9953703703703703
24005450501,24005,3927,1854,1.0
24005450503,24005,5820,3248,1.0
24005450504,24005,6073,2998,1.0
24005450800,24005,4399,1714,1.0
24005450900,24005,4644,2071,1.0
24005451000,24005,1879,811,0.9657676348547718
24005451100,24005,2214,1113,1.0
24005451200,24005,4184,2080,1.0
24005451300,24005,3441,1509,1.0
24005451401,24005,3838,2121,1.0
24005451402,24005,5186,2622,1.0
24005451500,24005,4412,1910,1.0
24005451600,24005,1960,977,1.0
24005451701,24005,5349,2967,0.9876357056694813
24005451702,24005,1890,787,1.0
24005451801,24005,5441,2368,1.0
24005451802,24005,3847,1908,1.0
24005451803,24005,4485,2585,0.990990990990991
24005451900,24005,2676,1213,1.0
24005452000,24005,2638,1182,1.0
24005452100,24005,3405,1334,1.0
24005452300,24005,2764,1514,1.0
24005452400,24005,3540,1499,1.0
24005452500,24005,4072,1743,1.0
24005490100,24005,4033,1633,1.0
24005490200,24005,3166,1452,1.0
24005490302,24005,4316,1356,0.9940623453735774
24005490303,24005,3612,1496,1.0
24005490304,24005,4199,1992,0.9894736842105263
24005490400,24005,1915,808,1.0
24005490500,24005,3589,1336,1.0
24005490601,24005,2237,978,0.990909090909091
24005490602,24005,3029,1622,1.0
24005490603,24005,2532,1171,1.0
24005490605,24005,5155,133,1.0
24005490701,24005,1635,377,1.0
24005490703,24005,3225,1406,1.0
24005490800,24005,3228,1156,0.994263862332696
24005490900,24005,4281,1274,1.0
24005491000,24005,2440,1020,1.0
24005491100,24005,3784,1871,1.0
24005491201,24005,1913,914,1.0
24005491202,24005,1782,1001,0.99830220713073
24005491300,24005,3373,1440,1.0
24005491401,24005,5033,2532,1.0
24005491402,24005,3041,1479,1.0
24005491500,24005,4231,2144,0.9907132243684993
24005491600,24005,3271,1320,1.0
24005491701,24005,4136,1959,0.9900677200902934
24005491900,24005,1939,1005,1.0
24005492001,24005,1198,612,1.0
24005492002,24005,3788,1787,1.0
24005492101,24005,3692,1662,1.0
24005492102,24005,2008,973,0.9942339373970346
24005492200,24005,4825,2320,1.0
24005492300,24005,4084,1866,1.0
24005492401,24005,4088,2090,1.0
24005492402,24005,6715,3472,1.0
24005492500,24005,3574,107,1.0
24005492600,24005,3685,1818,1.0
24005492700,24005,3159,1717,1.0
24005980100,24005,0,0,0.0
24005980200,24005,0,0,0.0
24009860103,24009,6596,2989,0.9763928234183191
24009860200,24009,5828,2576,0.9634415379766782
24009860300,24009,4252,1936,0.9784900885702236
24009860402,24009,3833,1840,0.9586813186813187
24009860403,24009,3685,1821,0.9405555555555556
24009860404,24009,7430,3269,0.9647342995169083
24009860501,24009,6690,3190,0.9810935104752172
24009860502,24009,3482,1565,0.9854469854469855
24009860600,24009,6817,3093,0.9846066134549601
24009860701,24009,3113,1227,0.9918319719953326
24009860702,24009,2786,1258,1.0
24009860703,24009,4027,1926,0.993455497382199
24009860801,24009,6769,2912,0.9845908607863975
24009860901,24009,5091,2359,0.9886749716874292
24009860902,24009,3042,1719,1.0
24009861003,24009,6548,3353,0.967741935483871
24009861004,24009,6619,3303,0.9964760097587422
24009861100,24009,5907,2818,0.9864376130198915
24009990100,24009,0,0,0.0
24011955000,24011,3488,1525,1.0
24011955100,24011,5887,2523,0.9989316239316239
24011955201,24011,4068,2001,0.9955015744489428
24011955202,24011,2246,1037,1.0
24011955301,24011,4343,1781,1.0
24011955302,24011,3077,1395,1.0
24011955400,24011,2084,871,1.0
24011955500,24011,3614,1826,1.0
24011955600,24011,4427,1791,1.0
24013501001,24013,4969,2183,0.987779182469448
24013501002,24013,4918,2023,1.0
24013502000,24013,3843,1756,1.0
24013503000,24013,5693,2222,1.0
24013504100,24013,4911,2237,0.9878419452887538
24013504201,24013,5790,2840,1.0
24013504202,24013,7052,3278,0.9964217557251909
24013505101,24013,3896,1692,0.973313192346425
24013505102,24013,5679,2818,1.0
24013505203,24013,4046,2280,0.988692232055064
24013505205,24013,3210,1685,0.9896626768226333
24013505206,24013,3120,1353,0.9963702359346642
24013505207,24013,3522,1797,0.9939081537019682
24013505208,24013,4868,2039,0.9915576192486281
24013506101,24013,5323,2299,1.0
24013506102,24013,4762,2062,1.0
24013506200,24013,5770,2778,1.0
24013507500,24013,5250,1726,0.9936238044633369
24013507601,24013,4224,2028,0.9932885906040269
24013507602,24013,4528,1951,1.0
24013507702,24013,3810,1724,0.99496336996337
24013507703,24013,3380,1241,0.9739583333333334
24013507704,24013,6134,3181,0.990711175616836
24013507801,24013,6804,2898,1.0
24013507802,24013,4774,1910,1.0
24013508103,24013,7835,3768,0.9993208059769074
24013508200,24013,6564,3243,1.0
24013509001,24013,5014,2546,0.9958275382475661
24013509002,24013,2673,1288,1.0
24013510000,24013,1355,547,0.9726027397260274
24013511000,24013,3604,1655,1.0
24013512000,24013,1512,689,1.0
24013513001,24013,5522,2457,0.9931200550395597
24013513002,24013,5700,2960,0.9956763434218654
24013514100,24013,3536,1699,1.0
24013514201,24013,5081,2110,0.9895003620564808
24013514202,24013,3476,1577,1.0
24015030100,24015,5172,2095,0.9952468007312614
24015030200,24015,5214,2156,1.0
24015030400,24015,4779,2052,1.0
24015030501,24015,4416,1893,1.0
24015030503,24015,5334,2658,1.0
24015030505,24015,3771,1837,0.9955156950672646
24015030507,24015,4028,1829,0.9917834702754954
24015030508,24015,4779,2348,1.0
24015030601,24015,4191,1791,1.0
24015030602,24015,5268,2712,1.0
24015030700,24015,5007,2300,1.0
24015030903,24015,5170,2414,0.9926522043386984
24015030904,24015,8346,3606,1.0
24015030905,24015,2680,1304,0.9915074309978769
24015030907,24015,4541,2386,0.991869918699187
24015030908,24015,5402,2687,1.0
24015031201,24015,5950,2710,1.0
24015031202,24015,5280,2389,1.0
24015031301,24015,3081,1548,0.9947826086956522
24015031302,24015,6894,2907,1.0
24015031400,24015,4067,1711,1.0
24017850101,24017,6588,3372,1.0
24017850102,24017,2427,1084,0.9843260188087775
24017850201,24017,1078,497,0.5620437956204379
24017850202,24017,4809,2470,0.9966216216216216
24017850300,24017,1889,673,0.9925187032418953
24017850400,24017,3240,1383,0.9485346676197284
24017850500,24017,3138,1367,0.9788867562380038
24017850600,24017,5127,2402,0.9892125134843581
24017850706,24017,5715,3034,0.9752365052865888
24017850708,24017,5662,2816,0.9772991850989523
24017850709,24017,6646,3299,0.9769636414099362
24017850710,24017,6016,3203,0.9724770642201835
24017850711,24017,5047,2462,0.9873134328358208
24017850712,24017,5344,2614,0.985406532314107
24017850713,24017,9712,4782,0.9947853991175291
24017850801,24017,4733,1941,0.989821882951654
24017850802,24017,5989,2978,0.9971546000632311
24017850901,24017,5441,2766,0.9676222596964587
24017850902,24017,5387,2602,0.9736934408979305
24017850904,24017,12151,6225,0.9494060097833683
24017850905,24017,3746,1975,0.9944521497919556
24017850906,24017,4566,2280,0.9830641985033478
24017851001,24017,4135,2040,0.9577790630422209
24017851003,24017,4445,2156,0.9958965941731637
24017851004,24017,5008,2437,0.9867768595041322
24017851100,24017,3099,1570,1.0
24017851200,24017,5079,2371,0.9899879855826993
24017851301,24017,5747,2436,0.9948936170212765
24017851302,24017,4548,2240,1.0
24017851401,24017,2973,1449,1.0
24017851402,24017,3641,1586,0.9978609625668449
24017851403,24017,1804,895,0.9173387096774194
24017851501,24017,3964,2130,0.9461952344350499
24017851502,24017,6315,2959,0.9681510710259301
24017990000,24017,0,0,0.0
24019970100,24019,3112,1551,1.0
24019970200,24019,5519,2281,0.9986106286905175
24019970300,24019,4362,1769,1.0
24019970400,24019,3438,1432,1.0
24019970500,24019,3744,1359,1.0
24019970600,24019,5191,2624,1.0
24019970702,24019,4003,1655,1.0
24019970804,24019,2028,816,1.0
24019970900,24019,1089,448,1.0
24019990000,24019,0,0,0.0
24021740200,24021,5305,2375,0.9890373415553272
24021750100,24021,1540,1044,0.9929266136162688
24021750200,24021,2064,1079,1.0
24021750300,24021,1708,966,1.0
24021750504,24021,5210,2282,1.0
24021750505,24021,7817,4186,1.0
24021750506,24021,4298,2016,1.0
24021750507,24021,3706,1917,1.0
24021750508,24021,3773,2085,1.0
24021750600,24021,2817,1033,1.0
24021750701,24021,5699,3065,0.996759941089838
24021750702,24021,4287,2173,1.0
24021750801,24021,3317,1778,1.0
24021750802,24021,6093,2628,0.9748484848484849
24021750804,24021,2221,1156,1.0
24021750805,24021,4597,2553,1.0
24021751001,24021,1468,729,1.0
24021751002,24021,5657,2857,0.9885568976478067
24021751003,24021,5635,3197,1.0
24021751004,24021,5291,2686,0.9948102497567305
24021751201,24021,6237,2644,0.8879763469119579
24021751202,24021,6619,3253,0.9884329385844121
24021751203,24021,2070,800,1.0
24021751301,24021,5052,1990,0.9949215143120961
24021751302,24021,3178,1603,0.9932465026531597
24021751600,24021,3129,1274,1.0
24021751701,24021,2763,1256,0.9950284090909091
24021751702,24021,3733,1800,0.9956395348837209
24021751801,24021,5156,2607,0.999000999000999
24021751802,24021,3957,1956,1.0
24021751902,24021,5827,2812,0.9952058657642414
24021751903,24021,7131,3138,0.9968538238141336
24021751904,24021,3937,1791,0.9903846153846154
24021751905,24021,3014,1552,1.0
24021751906,24021,2251,921,0.9894736842105263
24021752001,24021,4839,2193,1.0
24021752101,24021,3486,1508,1.0
24021752102,24021,6349,2947,0.9869226488592098
24021752201,24021,2256,967,0.9912974683544303
24021752202,24021,4073,1912,0.9914163090128756
24021752205,24021,4334,2126,1.0
24021752206,24021,5477,2758,0.9888743455497382
24021752301,24021,6379,3360,0.9870916754478398
24021752302,24021,4273,1928,0.9536219081272085
24021752303,24021,3391,1710,1.0
24021752501,24021,5604,2589,1.0
24021752502,24021,2732,1207,1.0
24021752601,24021,4442,1710,1.0
24021752602,24021,2227,945,0.9865229110512129
24021752603,24021,4564,2065,0.9967335510965936
24021752801,24021,1967,936,0.9967213114754099
24021752802,24021,3896,1792,0.9971428571428571
24021752900,24021,3213,1401,0.9867403314917127
24021753001,24021,4989,2311,1.0
24021753002,24021,2511,1170,0.990990990990991
24021765100,24021,4318,2039,1.0
24021766800,24021,5741,1794,0.9855822550831793
24021767500,24021,2596,991,1.0
24021767600,24021,3338,1450,1.0
24021770700,24021,3750,1571,0.995147986414362
24021772200,24021,1745,905,1.0
24021773500,24021,4480,2154,1.0
24021775302,24021,5314,2643,0.9969114619080301
24021775400,24021,4035,2040,1.0
24021775600,24021,4622,2481,0.9924901185770751
24023000100,24023,3587,1664,1.0
24023000200,24023,3932,1479,1.0
24023000300,24023,2683,1265,1.0
24023000400,24023,2665,1121,1.0
24023000501,24023,1594,586,1.0
24023000502,24023,2868,1213,1.0
24023000601,24023,4262,1821,0.9949977262391997
24023000602,24023,1581,821,1.0
24023000700,24023,5783,2451,1.0
24025301102,24025,3633,1510,1.0
24025301105,24025,3675,1645,0.9951052373959863
24025301106,24025,4766,2280,1.0
24025301107,24025,3564,2008,0.9408362989323843
24025301108,24025,3936,1761,0.9946808510638298
24025301201,24025,1839,830,1.0
24025301202,24025,7698,3768,0.9971597633136094
24025301204,24025,4210,2446,0.9962003454231434
24025301205,24025,4112,2398,1.0
24025301301,24025,4615,2369,0.991636798088411
24025301302,24025,8016,3551,1.0
24025301401,24025,7650,4006,0.9885939444214019
24025301402,24025,2372,1187,1.0
24025301601,24025,5771,2766,0.9737196765498652
24025301602,24025,8294,3746,1.0
24025301703,24025,5531,3110,0.9960596678862933
24025301704,24025,3209,1545,0.9774798927613941
24025301705,24025,2443,1366,1.0
24025301706,24025,3127,1674,0.985827664399093
24025301707,24025,4021,1874,0.9862606758262161
24025302100,24025,2249,936,1.0
24025302200,24025,3444,1748,0.9624537281861449
24025302400,24025,4284,2155,0.9906846762925011
24025302801,24025,3280,1295,0.9963076923076923
24025302802,24025,4399,1912,1.0
24025302901,24025,2660,1249,1.0
24025302902,24025,4772,2303,0.9696364362764682
24025303101,24025,6290,2916,0.9963400900900901
24025303102,24025,2699,1150,0.979607250755287
24025303201,24025,5616,2506,1.0
24025303203,24025,3225,1324,0.9939467312348669
24025303204,24025,4739,2322,0.9920993227990971
24025303205,24025,2076,807,1.0
24025303206,24025,3617,1640,1.0
24025303300,24025,6724,2913,1.0
24025303400,24025,4862,1994,0.9959049959049959
24025303501,24025,7304,3209,0.9843043362596435
24025303502,24025,3349,1487,1.0
24025303602,24025,3196,1285,1.0
24025303603,24025,6972,3351,1.0
24025303605,24025,6696,2785,0.9748677248677249
24025303606,24025,3431,1642,0.9958847736625515
24025303700,24025,3760,1543,1.0
24025303801,24025,2940,1375,1.0
24025303802,24025,2005,987,1.0
24025303803,24025,4740,2056,1.0
24025303900,24025,2534,1105,1.0
24025304101,24025,4825,1944,1.0
24025304102,24025,3913,1634,1.0
24025304201,24025,7405,3371,1.0
24025304202,24025,6080,2499,1.0
24025305100,24025,8358,3719,1.0
24025305200,24025,2783,1336,1.0
24025305300,24025,1934,962,1.0
24025306100,24025,4237,1774,1.0
24025306200,24025,2286,1025,0.9938817131203264
24025306300,24025,3104,1478,0.9983836206896551
24025306400,24025,6758,3111,0.9913132345426674
24025306500,24025,3134,1435,0.7596422582448296
24027601103,24027,5910,2827,0.9900264007040188
24027601104,24027,7014,3260,1.0
24027601105,24027,5374,2966,0.9926829268292683
24027601107,24027,5608,2934,0.9735576923076923
24027601108,24027,3607,2076,0.9642857142857143
24027601203,24027,8569,4732,0.9662288930581614
24027601204,24027,7481,4107,0.9679241021007454
24027601205,24027,4610,2321,0.9795471146822499
24027601206,24027,4301,2086,0.9848746758859118
24027602100,24027,8738,3673,0.9971534924458069
24027602201,24027,3638,1802,0.9893719806763285
24027602202,24027,5991,2601,1.0
24027602302,24027,6133,3260,0.987710774507002
24027602303,24027,4606,1913,0.9949402023919043
24027602304,24027,5105,2200,0.9875594584705452
24027602305,24027,4429,1609,1.0
24027602306,24027,5915,3149,0.9947266167082986
24027602600,24027,7887,3520,0.9904895104895105
24027602700,24027,6020,2656,0.9967170059093894
24027602800,24027,6280,2860,1.0
24027602900,24027,4589,2228,1.0
24027603001,24027,6212,2397,1.0
24027603003,24027,4480,2000,0.9922978177150192
24027603004,24027,7795,3496,0.9794689296468656
24027604001,24027,6485,2734,0.9975683890577508
24027604003,24027,4114,1886,1.0
24027604004,24027,4684,1896,0.9855694227769111
24027605103,24027,5498,2257,1.0
24027605104,24027,6045,2566,0.9980112694729865
24027605105,24027,7619,3664,1.0
24027605106,24027,4034,1739,1.0
24027605401,24027,5247,2783,0.9841883345045678
24027605403,24027,4124,2117,0.9996258885147774
24027605404,24027,4318,2702,0.9820926966292135
24027605502,24027,4256,2198,1.0
24027605503,24027,5023,2160,0.9912911775842483
24027605504,24027,2730,1404,0.9944581280788177
24027605505,24027,6722,3138,0.9975741239892183
24027605601,24027,8054,3922,0.9842612168193563
24027605602,24027,8374,3805,0.9855421686746988
24027606601,24027,3839,1577,0.9894957983193278
24027606603,24027,8414,4059,0.9819403611927762
24027606604,24027,4312,2039,1.0
24027606606,24027,5580,2797,0.9945791726105564
24027606607,24027,4330,2002,0.9875751503006012
24027606701,24027,2812,1176,0.9878571428571429
24027606704,24027,6473,2907,0.9962088072324293
24027606706,24027,5046,2512,0.9937820043891734
24027606708,24027,6527,3224,0.9934138309549945
24027606803,24027,5670,2912,1.0
24027606804,24027,2946,1479,0.9890230515916575
24027606805,24027,4949,2236,0.9947526236881559
24027606807,24027,2428,1109,1.0
24027606808,24027,6852,2971,0.9866521383819122
24027606901,24027,7042,3889,0.9861694245492715
